score_threshold,w_shortage,w_value,w_bb,w_trend,w_risk,value_band,risk_ratio,max_lots_per_trade,lot_size,all_A_mean,all_A_median,all_A_winrate,all_B_mean,all_B_median,all_B_winrate,full_A_mean,full_B_mean,is_A_mean,is_B_mean,oos_A_mean,oos_B_mean,combo_score
0.4,0.05,0.05,0.65,0.25,-0.2,0.25,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.4,0.05,0.05,0.65,0.25,-0.2,0.25,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.4,0.05,0.05,0.65,0.25,-0.1,0.15,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.4,0.05,0.05,0.65,0.25,-0.1,0.15,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1360835707235815,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1483272004420242,0.9865502322489473,1.0528547886166915,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.4,0.05,0.05,0.65,0.25,-0.1,0.25,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.4,0.05,0.05,0.65,0.25,-0.1,0.25,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.55,0.05,0.05,0.65,0.25,-0.2,0.15,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.55,0.05,0.05,0.65,0.25,-0.2,0.15,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1360835707235815,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1483272004420242,0.9865502322489473,1.0528547886166915,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.55,0.05,0.05,0.65,0.25,-0.2,0.25,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.55,0.05,0.05,0.65,0.25,-0.2,0.25,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.55,0.05,0.05,0.65,0.25,-0.1,0.15,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.55,0.05,0.05,0.65,0.25,-0.1,0.15,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1360835707235815,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1483272004420242,0.9865502322489473,1.0528547886166915,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.55,0.05,0.05,0.65,0.25,-0.1,0.25,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.55,0.05,0.05,0.65,0.25,-0.1,0.25,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.65,0.05,0.05,0.65,0.25,-0.2,0.15,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.65,0.05,0.05,0.65,0.25,-0.2,0.15,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1360835707235815,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1483272004420242,0.9865502322489473,1.0528547886166915,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.65,0.05,0.05,0.65,0.25,-0.2,0.25,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.65,0.05,0.05,0.65,0.25,-0.2,0.25,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.65,0.05,0.05,0.65,0.25,-0.1,0.15,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.65,0.05,0.05,0.65,0.25,-0.1,0.15,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1360835707235815,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1483272004420242,0.9865502322489473,1.0528547886166915,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.65,0.05,0.05,0.65,0.25,-0.1,0.25,1.0,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.65,0.05,0.05,0.65,0.25,-0.1,0.25,1.3,2,100,0.9785436678099746,1.0,0.3238095238095238,1.1363216659616768,1.0892857142857144,0.8952380952380953,0.9783973334397859,1.1486793131180806,0.9863971397810968,1.0526830263356886,1.0048209450383552,1.0796017820816943,0.9916823064241649
0.4,0.05,0.25,0.05,0.65,-0.2,0.15,1.0,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.4,0.05,0.25,0.05,0.65,-0.2,0.15,1.3,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.4,0.05,0.25,0.05,0.65,-0.2,0.25,1.0,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.4,0.05,0.25,0.05,0.65,-0.2,0.25,1.3,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.4,0.05,0.25,0.05,0.65,-0.1,0.15,1.0,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.4,0.05,0.25,0.05,0.65,-0.1,0.15,1.3,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.4,0.05,0.25,0.05,0.65,-0.1,0.25,1.0,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.4,0.05,0.25,0.05,0.65,-0.1,0.25,1.3,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.55,0.05,0.25,0.05,0.65,-0.2,0.15,1.0,2,100,1.0081237359183197,1.0,0.44761904761904764,1.255120294240907,1.165562913907285,0.9809523809523809,1.0125084238937598,1.2325068608901892,1.0078307283120842,1.105410532186055,1.0062522090335508,1.1330038901614166,1.0071879724759354
0.55,0.05,0.25,0.05,0.65,-0.2,0.15,1.3,2,100,1.0078985768585624,1.0,0.44761904761904764,1.25767122476014,1.1818181818181819,0.9809523809523809,1.0116383941727465,1.2328455243458567,1.0085786338218565,1.1067733368030883,1.0094084122542384,1.136472558377699,1.0086534945564005
0.55,0.05,0.25,0.05,0.65,-0.2,0.25,1.0,2,100,1.008032267240108,1.0,0.4666666666666667,1.24995477743212,1.1589403973509933,0.9714285714285714,1.0100320110548917,1.2280516301988453,1.0107481928042454,1.1083964460292879,1.0077537961721603,1.1331185222146563,1.0078930317061343
0.55,0.05,0.25,0.05,0.65,-0.2,0.25,1.3,2,100,1.0103101749280565,1.0,0.4666666666666667,1.2585721433151122,1.1763925729442972,0.9809523809523809,1.0125295730868713,1.2333121759353263,1.0093094262312785,1.1061432264886641,1.009711491240254,1.1358099517198135,1.0100108330841553
0.55,0.05,0.25,0.05,0.65,-0.1,0.15,1.0,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.55,0.05,0.25,0.05,0.65,-0.1,0.15,1.3,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.55,0.05,0.25,0.05,0.65,-0.1,0.25,1.0,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.55,0.05,0.25,0.05,0.65,-0.1,0.25,1.3,2,100,1.0113372492945045,1.0,0.49523809523809526,1.2671133217165134,1.174825174825175,0.9714285714285714,1.014717377419147,1.2381086053969232,1.0069861446873023,1.1054989915566895,1.0091009070713073,1.1361841956352248,1.010219078182906
0.65,0.05,0.25,0.05,0.65,-0.2,0.15,1.0,2,100,1.0105219684691242,1.0,0.4857142857142857,1.2384485217865802,1.1666666666666667,0.9428571428571428,1.0101861533798377,1.2261599494444302,1.0219970687139854,1.1169689272907721,1.0135582837412762,1.1357727365021577,1.0120401261052003
0.65,0.05,0.25,0.05,0.65,-0.2,0.15,1.3,2,100,1.007200181224565,1.0,0.4666666666666667,1.2458692434107153,1.1666666666666665,0.9714285714285714,1.010938704892812,1.2292485884669768,1.0139730535150213,1.1089174830127817,1.0078489848491625,1.1329564796567808,1.0075245830368638
