date,price,score,q_score,q_cash,q_exec,buy_lots,buy_shares,cost,cash_after,contribution_cum,shares_after,shortage,value,bb,trend,risk
2016-09-01,13.38466739654541,0.5563178094951009,0.1933051081729107,1.0,0.4353135757210375,2,2,26.76933479309082,14748.20066165924,16500.0,133,0.8839947368828808,0.4197704331031217,1.0,1.0,1.0
2016-09-02,13.185333251953125,0.5651390305019666,0.20934369182175736,1.0,0.4465405842752302,2,2,26.37066650390625,14721.829995155334,16500.0,135,0.8833183840411222,0.4456502745359252,1.0,1.0,1.0
2016-11-01,12.719332695007324,0.49863700722073917,0.08843092221952574,1.0,0.36190164555366805,2,2,25.43866539001465,15696.39132976532,17500.0,137,0.8968872142929871,0.24207566348055354,1.0,1.0,1.0
2016-11-02,12.534667015075684,0.512712357522005,0.11402246822182714,1.0,0.37981572775527905,2,2,25.069334030151367,15671.321995735168,17500.0,139,0.8959797933221194,0.2831983710264661,1.0,1.0,1.0
2016-11-03,12.494667053222656,0.5082568459501526,0.10592153809118658,1.0,0.3741450766638307,2,2,24.989334106445312,15646.332661628723,17500.0,141,0.895060811529391,0.2713873197567596,1.0,1.0,1.0
2017-07-05,21.805999755859375,0.5495081893006917,0.1809239805467121,1.0,0.4266467863826985,2,2,43.61199951171875,19602.720662117004,21500.0,143,0.8431545996764201,0.44115451261127037,1.0,1.0,1.0
2017-07-06,20.588666915893555,0.618312011854149,0.3060218397348163,1.0,0.5142152878143714,3,3,61.766000747680664,19540.954661369324,21500.0,146,0.8430376119844427,0.6378538504559829,1.0,1.0,1.0
2017-10-23,22.468000411987305,0.46963322127812307,0.03569676596022374,1.0,0.32498773617215665,2,2,44.93600082397461,20996.01866054535,23000.0,148,0.8512854083458774,0.2048095095916172,1.0,1.0,1.0
2017-10-25,21.722667694091797,0.5081196025026553,0.10567200455028235,1.0,0.3739704031851977,2,2,43.445335388183594,20952.573325157166,23000.0,150,0.8508133571833392,0.3152426499671048,1.0,1.0,1.0
2017-11-02,19.950666427612305,0.5852924895760263,0.24598634468368416,1.0,0.47219044127857895,2,2,39.90133285522461,21412.67199230194,23500.0,152,0.8575894025858303,0.528960567631388,1.0,1.0,1.0
2018-02-06,22.264667510986328,0.4748363059679135,0.04515691994166086,1.0,0.33160984395916265,2,2,44.529335021972656,22868.14265727997,25000.0,154,0.862007116876172,0.0950666656727765,0.0,1.0,0.05069758962109194
2018-02-08,21.01533317565918,0.6295661948813508,0.32648399069336503,1.0,0.5285387934853556,3,3,63.04599952697754,22805.09665775299,25000.0,157,0.861016272104883,0.34281982780918446,1.0,1.0,0.4588822004428639
2018-02-09,20.69466781616211,0.648491919721116,0.36089439949293806,1.0,0.5526260796450566,3,3,62.08400344848633,22743.012654304504,25000.0,160,0.8594258149078949,0.3774402533315111,1.0,1.0,0.42205602081338034
2018-02-12,21.048667907714844,0.4619926584397005,0.021804833526728157,1.0,0.31526338346870975,2,2,42.09733581542969,22700.915318489075,25000.0,162,0.857553859354764,0.27149440486156345,0.0,1.0,0.41587117018007036
2018-03-26,20.278667449951172,0.4540869375012924,0.0074307954568952886,1.0,0.30520155681982675,2,2,40.557334899902344,23160.357983589172,25500.0,164,0.8635570113612165,0.2790105694691089,0.0,1.0,0.4790585789466071
2018-03-27,18.61199951171875,0.6534218179903003,0.36985785089145506,1.0,0.5589004956240186,3,3,55.83599853515625,23104.521985054016,25500.0,167,0.8636274602331369,0.6112607807015361,1.0,1.0,0.8139453316841765
2018-03-28,17.185333251953125,0.7078862062621767,0.46888401138577573,1.0,0.628218807970043,3,3,51.555999755859375,23052.965985298157,25500.0,170,0.8636395144091966,0.8731782177684512,1.0,1.0,1.0
2018-03-29,17.742000579833984,0.48962217522436086,0.07204031858974698,1.0,0.35042822301282295,2,2,35.48400115966797,23017.48198413849,25500.0,172,0.8631451697321381,0.678632473766036,0.0,1.0,1.0
2018-04-02,16.832000732421875,0.5433465526089722,0.16972100474358587,1.0,0.4188047033205101,2,2,33.66400146484375,23483.817982673645,26000.0,174,0.8665266555874377,0.8287492090096261,0.0,1.0,1.0
2018-07-30,19.344667434692383,0.5272243197563702,0.1404078541024912,1.0,0.3982854978717439,2,2,38.689334869384766,24945.12864780426,27500.0,176,0.8683225351430374,0.35231837844659153,1.0,1.0,1.0
2018-09-07,17.549333572387695,0.5005607345322514,0.091928608240457,1.0,0.36435002576831993,2,2,35.09866714477539,25910.029980659485,28500.0,178,0.8740114913438726,0.6990191787482744,0.0,1.0,1.0
2018-09-28,17.65133285522461,0.5953821473904986,0.2643311770736337,1.0,0.48503182395154365,2,2,35.30266571044922,25874.727314949036,28500.0,180,0.8764381126233016,0.5389394513495516,1.0,1.0,1.0
2018-10-05,17.463333129882812,0.5940230175122012,0.2618600318403658,1.0,0.48330202228825614,2,2,34.926666259765625,26339.80064868927,29000.0,182,0.8786784937079839,0.5328158420411623,1.0,1.0,1.0
2018-10-08,16.70400047302246,0.6411278376225438,0.3475051593137159,1.0,0.5432536115196012,3,3,50.11200141906738,26289.688647270203,29000.0,185,0.8790292884056888,0.6670502476587221,1.0,1.0,1.0
2018-12-20,21.025333404541016,0.6156158573799569,0.30111974069083075,1.0,0.5107838184835816,3,3,63.07600021362305,27226.61264705658,30000.0,188,0.857255849873556,0.45844006404165655,1.0,1.0,0.7243885624518369
2018-12-24,19.69266700744629,0.6765758795885694,0.41195614470648967,1.0,0.5883693012945428,3,3,59.07800102233887,27167.53464603424,30000.0,191,0.8579911412433221,0.6549407905326563,1.0,1.0,0.7647514826651152
2019-01-23,19.172666549682617,0.4598524390448557,0.017913525536101208,1.0,0.31253946787527087,2,2,38.345333099365234,27629.189312934875,30500.0,193,0.8637811859756979,0.5929400684381755,0.0,1.0,1.0
2019-02-21,19.415332794189453,0.5028571210839552,0.09610385651628214,1.0,0.3672726995613975,2,2,38.830665588378906,28090.358647346497,31000.0,195,0.8719792889214351,0.27904105703272264,1.0,1.0,1.0
2019-03-05,18.43600082397461,0.5528497988893395,0.1869996343442536,1.0,0.43089974404097753,2,2,36.87200164794922,28553.486645698547,31500.0,197,0.8754498521849079,0.418406716070348,1.0,1.0,1.0
2019-04-25,16.5086669921875,0.5509934122350695,0.18362438588194446,1.0,0.4285370701173612,2,2,33.017333984375,29020.469311714172,32000.0,199,0.8895550675883649,0.3989975387975476,1.0,1.0,1.0
2019-04-26,15.675999641418457,0.6136893838849056,0.29761706160891915,1.0,0.5083319431262434,3,3,47.02799892425537,28973.441312789917,32000.0,202,0.8897748542857625,0.5779090996711106,1.0,1.0,1.0
2019-05-17,14.0686674118042,0.6369248660532998,0.3398633928241814,1.0,0.537904374976927,3,3,42.2060022354126,29431.235310554504,32500.0,205,0.8998551263902614,0.6342159194763095,1.0,1.0,1.0
2019-05-20,13.690667152404785,0.656374324662262,0.3752260448404763,1.0,0.5626582313883335,3,3,41.072001457214355,29390.16330909729,32500.0,208,0.8998226508422373,0.6898182767642257,1.0,1.0,1.0
2019-05-21,13.67199993133545,0.48815824572161387,0.06937862858475247,1.0,0.34856504000932675,2,2,27.3439998626709,29362.81930923462,32500.0,210,0.899703551291219,0.6378914364848207,0.0,1.0,1.0
2019-05-22,12.84866714477539,0.7053274604254827,0.4642317462281502,1.0,0.6249622223597051,3,3,38.54600143432617,29324.273307800293,32500.0,213,0.9004761795711557,0.8290308502159375,1.0,1.0,1.0
2019-05-23,13.03266716003418,0.51242132301294,0.11349331456898173,1.0,0.37944532019828725,2,2,26.06533432006836,29298.207973480225,32500.0,215,0.9005336005889308,0.7063844651623263,0.0,1.0,1.0
2019-05-24,12.708666801452637,0.5269449540660225,0.13989991648367722,1.0,0.3979299415385741,2,2,25.417333602905273,29272.79063987732,32500.0,217,0.9011546568700606,0.7472594976042899,0.0,1.0,1.0
2019-05-28,12.579999923706055,0.5196995841819623,0.12672651669447682,1.0,0.3887085616861338,2,2,25.15999984741211,29247.630640029907,32500.0,219,0.9017369884389806,0.7259761092237685,0.0,1.0,1.0
2019-05-29,12.657333374023438,0.49031887186489037,0.0733070397543461,1.0,0.3513149278280423,2,2,25.314666748046875,29222.31597328186,32500.0,221,0.9021530249739675,0.6416151803542905,0.0,1.0,1.0
2019-05-30,12.54800033569336,0.4838072685392993,0.06146776098054413,1.0,0.3430274326863809,2,2,25.09600067138672,29197.219972610474,32500.0,223,0.9025369836194522,0.6226266407785457,0.0,1.0,1.0
2019-05-31,12.343999862670898,0.4886772434459908,0.07032226081089231,1.0,0.34922558256762465,2,2,24.687999725341797,29172.531972885132,32500.0,225,0.9029546039241781,0.6361232344929386,0.0,1.0,1.0
2019-06-03,11.9313325881958,0.518132478278976,0.12387723323450182,1.0,0.3867140632641513,2,2,23.8626651763916,29648.66930770874,33000.0,227,0.9050042129008862,0.7182314393247599,0.0,1.0,1.0
2019-08-23,14.09333324432373,0.4684059207279876,0.033465310414522866,1.0,0.32342571729016606,2,2,28.18666648864746,30620.482641220093,34000.0,229,0.8987913003594801,0.3515001561064047,0.0,1.0,0.5959804451753603
2019-08-27,14.272000312805176,0.4609062378974308,0.019829523449874147,1.0,0.31388066641491197,2,2,28.54400062561035,30591.938640594482,34000.0,231,0.8989477691634301,0.24374083787636147,0.0,1.0,0.4451738728324812
2020-03-09,40.53333282470703,0.5240956785586941,0.13471941556126196,1.0,0.3943035908928834,2,2,81.06666564941406,34010.87197494507,37500.0,233,0.6996325309115958,0.8436689073225178,0.0,1.0,0.8302991241162285
