date,price,ema20,bb_low,vol,mkt_vol,cash_before_trade,contribution_cum,shares_before_trade,score,q_score,q_cash,q_exec,affordable_lots,wish_lots,buy_lots,buy_shares,cost,shortage,value,bb,trend,risk
2014-04-30,13.859333038330078,13.87948846466465,12.60265133386106,0.5939873254577698,0.1319712861816598,1193.841329574585,2000.0,64,0.30340275664474414,0.0,0.0,0.0,86,0,0,0,0.0,0.5558563691307312,0.007260867857588942,0.0,1.0,1.0
2014-05-01,13.84866714477539,13.876553100865673,12.810953612104358,0.5457577483231445,0.13153732649134955,1693.841329574585,2500.0,64,0.3446636490920225,0.0,0.0,0.0,122,0,0,0,0.0,0.6447602406178388,0.01004786847554468,0.0,1.0,1.0
2014-05-02,14.060667037963867,13.894087761541691,12.990893563069106,0.5463826908192774,0.13156135179078143,1693.841329574585,2500.0,64,0.1899401089870397,0.0,0.0,0.0,120,0,0,0,0.0,0.6443113533045327,0.0,0.0,0.0,1.0
2014-05-05,14.440667152404785,13.94614294162389,13.0060001228145,0.5141398118610401,0.12327700102907896,1693.841329574585,2500.0,64,0.18934043331249276,0.0,0.0,0.0,117,0,0,0,0.0,0.6429787406944284,0.0,0.0,0.0,1.0
2014-05-06,13.8186674118042,13.934002414974396,12.994142923703713,0.5319458170658956,0.12127740689892519,1693.841329574585,2500.0,64,0.35810406942630113,0.0,0.0,0.0,122,0,0,0,0.0,0.6432895381766555,0.04138617165956923,0.0,1.0,1.0
2014-05-07,13.423333168029785,13.885367248598717,12.982034249651267,0.5218075185536614,0.12209050143705209,1693.841329574585,2500.0,64,0.4149090738641448,0.02484845644024125,1.0,0.4149090738641448,126,2,2,2,26.84666633605957,0.6445345984358729,0.16637445459555977,0.0,1.0,1.0
2014-05-08,11.906000137329102,13.696856095144469,12.555477679523026,0.6499903874788818,0.11614043655059733,1666.9946632385254,2500.0,66,0.8314675392593704,0.7191125654322841,1.0,0.8314675392593704,140,4,4,4,47.624000549316406,0.638402999088186,0.6537470881548595,1.0,1.0,1.0
2014-05-09,12.150667190551758,13.549600008992781,12.243680640325874,0.6299285568944725,0.08562351778357893,1619.370662689209,2500.0,70,0.7615770148087007,0.6026283580145011,1.0,0.7615770148087007,133,4,4,4,48.60266876220703,0.6206111997482021,0.5162266109377993,1.0,1.0,1.0
2014-05-12,12.311332702636719,13.431669789339823,12.023169520488487,0.6331667947174641,0.08066036405939626,1570.767993927002,2500.0,74,0.5087629112816345,0.18127151880272419,1.0,0.5087629112816345,127,3,3,3,36.933998107910156,0.6024225742355412,0.41705056194586876,0.0,1.0,1.0
2014-05-13,12.677332878112793,13.359828178746772,11.913843524731291,0.6374966721706741,0.0776314449927649,1533.8339958190918,2500.0,77,0.4297754592884837,0.04962576548080615,1.0,0.4297754592884837,120,2,2,2,25.354665756225586,0.5885172920945995,0.25542817299091986,0.0,1.0,1.0
2014-05-14,12.708000183105469,13.297749322019028,11.833171718760306,0.6332367947852344,0.07858760586221059,1508.4793300628662,2500.0,79,0.41069248206818665,0.01782080344697771,1.0,0.41069248206818665,118,2,2,2,25.416000366210938,0.5797911214241988,0.22174772761621597,0.0,1.0,1.0
2014-05-15,12.572667121887207,13.228693874387426,11.71871793959992,0.6260571458081711,0.07916681962399431,1483.0633296966553,2500.0,81,0.4187058346093303,0.031176391015550475,1.0,0.4187058346093303,117,2,2,2,25.145334243774414,0.5713903184698473,0.2479559806619977,0.0,1.0,1.0
2014-05-16,12.77066707611084,13.18507227455156,11.653132487487904,0.6290440453846371,0.08006215864280986,1457.9179954528809,2500.0,83,0.37373224323193044,0.0,0.0,0.0,114,0,0,0,0.0,0.5622556004848882,0.15714938447495716,0.0,1.0,1.0
2014-05-19,13.072667121887207,13.17436702191686,11.644067352885562,0.6242093269331097,0.08010194521857956,1457.9179954528809,2500.0,83,0.3205438955331187,0.0,0.0,0.0,111,0,0,0,0.0,0.5626110148723602,0.038597641867903314,0.0,1.0,1.0
2014-05-20,13.020000457763672,13.15966544437846,11.745815065961693,0.564894308159131,0.08235279612234045,1457.9179954528809,2500.0,83,0.3272740974178213,0.0,0.0,0.0,111,0,0,0,0.0,0.5630991072466351,0.05306555368185667,0.0,1.0,1.0
2014-05-21,13.296667098999023,13.17271322100899,11.789698438641208,0.5474136479629602,0.08697971335105366,1457.9179954528809,2500.0,83,0.1531996644781257,0.0,0.0,0.0,109,0,0,0,0.0,0.5626659210625016,0.0,0.0,0.0,1.0
2014-05-22,13.658666610717773,13.21899449621935,11.852886267158382,0.556851617092918,0.08714419766197086,1457.9179954528809,2500.0,83,0.15250822222648294,0.0,0.0,0.0,106,0,0,0,0.0,0.5611293827255176,0.0,0.0,0.0,1.0
2014-05-23,13.819999694824219,13.276233086562671,11.882704224900964,0.5391718561739455,0.08208393759408768,1457.9179954528809,2500.0,83,0.1516530776867537,0.0,0.0,0.0,105,0,0,0,0.0,0.5592290615261193,0.0,0.0,0.0,1.0
2014-05-27,14.104000091552734,13.35506803941887,11.906754204062684,0.5417370319577421,0.08364462213567586,1457.9179954528809,2500.0,83,0.1504752834910821,0.0,0.0,0.0,103,0,0,0,0.0,0.5566117410912935,0.0,0.0,0.0,1.0
2014-05-28,14.015999794006348,13.418013920808153,11.949442056280981,0.5229553914767087,0.08286508228613214,1457.9179954528809,2500.0,83,0.14953487202312615,0.0,0.0,0.0,104,0,0,0,0.0,0.5545219378291693,0.0,0.0,0.0,1.0
2014-05-29,14.015999794006348,13.474964956350838,11.991712122850444,0.5228219065424918,0.0841014757726292,1457.9179954528809,2500.0,83,0.1486840235521185,0.0,0.0,0.0,104,0,0,0,0.0,0.5526311634491522,0.0,0.0,0.0,1.0
2014-05-30,13.851332664489746,13.510809499983115,12.02734281089278,0.5247925042367304,0.08405077093303658,1457.9179954528809,2500.0,83,0.14814850607025226,0.0,0.0,0.0,105,0,0,0,0.0,0.5514411246005606,0.0,0.0,0.0,1.0
2014-06-02,13.646666526794434,13.523748264441336,12.0747138040409,0.524440206899179,0.08358296205044982,1957.9179954528809,3000.0,83,0.1816293341077054,0.0,0.0,0.0,143,0,0,0,0.0,0.6258429646837897,0.0,0.0,0.0,1.0
2014-06-03,13.662667274475098,13.536978646349313,12.182235804844979,0.5140761973589529,0.08371256256643153,1957.9179954528809,3000.0,83,0.18146461585295107,0.0,0.0,0.0,143,0,0,0,0.0,0.625476924117669,0.0,0.0,0.0,1.0
2014-06-04,13.599332809448242,13.54291713807302,12.204956347800572,0.49118082892538795,0.07484195934938503,1957.9179954528809,3000.0,83,0.1813906816309909,0.0,0.0,0.0,143,0,0,0,0.0,0.6253126258466465,0.0,0.0,0.0,1.0
2014-06-05,13.793333053588867,13.566766272884053,12.206582538097104,0.48192028268058906,0.07555545007087303,1957.9179954528809,3000.0,83,0.18109375990259355,0.0,0.0,0.0,141,0,0,0,0.0,0.6246527997835413,0.0,0.0,0.0,1.0
2014-06-06,13.878000259399414,13.596407604933134,12.360981862571142,0.21930469176020084,0.07538105135918731,1957.9179954528809,3000.0,83,0.1807247253185825,0.0,0.0,0.0,141,0,0,0,0.0,0.6238327229301833,0.0,0.0,0.0,1.0
2014-06-09,13.687333106994629,13.605067176558038,12.49391668632994,0.22648619741058124,0.07545241799752835,1957.9179954528809,3000.0,83,0.18061691365185242,0.0,0.0,0.0,143,0,0,0,0.0,0.6235931414485609,0.0,0.0,0.0,1.0
2014-06-10,13.486666679382324,13.593790938731779,12.609842008473976,0.23622122716758218,0.0699366576154439,1957.9179954528809,3000.0,83,0.3484881613071278,0.0,0.0,0.0,145,0,0,0,0.0,0.6239051173617541,0.03940190776519645,0.0,1.0,1.0
2014-06-11,13.631333351135254,13.597366406579729,12.684665980034353,0.21845155391028576,0.07206363667114139,1957.9179954528809,3000.0,83,0.18071278823808237,0.0,0.0,0.0,143,0,0,0,0.0,0.6238061960846275,0.0,0.0,0.0,1.0
2014-06-12,13.567999839782715,13.594569590694299,12.764588859471177,0.22044178211360574,0.07510014430045293,1957.9179954528809,3000.0,83,0.3351450953387968,0.0,0.0,0.0,144,0,0,0,0.0,0.6238835746574577,0.009772192762090567,0.0,1.0,1.0
2014-06-13,13.761333465576172,13.610451864492571,12.918712457604352,0.21713144149198213,0.06434035895472043,1957.9179954528809,3000.0,83,0.1805498742870675,0.0,0.0,0.0,142,0,0,0,0.0,0.6234441650823722,0.0,0.0,0.0,1.0
2014-06-16,14.973999977111816,13.740313589503929,12.925299221169883,0.36676358096235034,0.06395548195632335,1957.9179954528809,3000.0,83,0.1789330958106761,0.0,0.0,0.0,130,0,0,0,0.0,0.6198513240237247,0.0,0.0,0.0,1.0
