date,price,ema20,bb_low,vol,mkt_vol,cash_before_trade,contribution_cum,shares_before_trade,score,q_score,q_cash,q_exec,affordable_lots,wish_lots,buy_lots,buy_shares,cost,shortage,value,bb,trend,risk
2019-04-23,49.484832763671875,47.13226918177379,44.366289596748125,0.12081742258137983,0.06950707025431434,19732.422797203064,32000.0,458,0.10158844937473138,0.0,0.0,0.0,398,0,0,0,0.0,0.3254193973358626,0.0,0.0,0.0,0.4485027942640678
2019-04-24,49.40852355957031,47.34905531299251,44.642967476642546,0.10976738605958648,0.06886591462834643,19732.422797203064,32000.0,458,0.11221506473492526,0.0,0.0,0.0,399,0,0,0,0.0,0.3223166458327947,0.0,0.0,0.0,0.3282742588983234
2019-04-25,48.96013259887695,47.502491244981506,44.92606811936231,0.11978993995146009,0.06503956059892826,19732.422797203064,32000.0,458,0.09057083502609584,0.0,0.0,0.0,403,0,0,0,0.0,0.3201205940562022,0.0,0.0,0.0,0.5348343229919517
2019-04-26,48.72639083862305,47.619053111042604,45.260082490283125,0.12369732618263608,0.0654831577249772,19732.422797203064,32000.0,458,0.08588732594488324,0.0,0.0,0.0,404,0,0,0,0.0,0.31845230234820276,0.0,0.0,0.0,0.57416210111808
2019-04-29,48.80033493041992,47.73155614145949,45.59618387943266,0.12362242210513211,0.06330017632736301,19732.422797203064,32000.0,458,0.07983266167447227,0.0,0.0,0.0,404,0,0,0,0.0,0.316842102725361,0.0,0.0,0.0,0.6274628455194018
2019-04-30,47.860618591308594,47.74384780334988,45.87887793612735,0.14741745534981485,0.05197447876912519,19732.422797203064,32000.0,458,0.042499780241549684,0.0,0.0,0.0,412,0,0,0,0.0,0.31666617831455485,0.0,0.0,0.0,1.0
2019-05-01,50.20988845825195,47.978708818102454,46.022975345772224,0.21874229714659343,0.060674425245002446,20232.422797203064,32500.0,458,0.04574117269504874,0.0,0.0,0.0,402,0,0,0,0.0,0.32386927265566384,0.0,0.0,0.0,1.0
2019-05-02,49.88312911987305,48.16008218017585,46.19591804264094,0.22169612141857312,0.06147596533731762,20232.422797203064,32500.0,458,0.04459098654356178,0.0,0.0,0.0,405,0,0,0,0.0,0.3213133034301373,0.0,0.0,0.0,1.0
2019-05-03,50.503238677978516,48.38323994187134,46.34003172333645,0.22380241210278995,0.0690055910213238,20232.422797203064,32500.0,458,0.04317582301477896,0.0,0.0,0.0,400,0,0,0,0.0,0.3181684955883977,0.0,0.0,0.0,1.0
2019-05-06,49.72333908081055,48.51086843129412,46.525331298862035,0.2338929852716697,0.07045480013448513,20232.422797203064,32500.0,458,0.042366462040316355,0.0,0.0,0.0,406,0,0,0,0.0,0.31636991564514744,0.0,0.0,0.0,1.0
2019-05-07,48.3829460144043,48.49868534397128,46.55454642050232,0.25135145094440137,0.09318260942831329,20232.422797203064,32500.0,458,0.19781321744511024,0.0,0.0,0.0,418,0,0,0,0.0,0.31654160346034316,0.011932213084346218,0.0,1.0,1.0
2019-05-08,48.392494201660156,48.48857190184641,46.60604175890409,0.25096604076700973,0.09076209654265108,20232.422797203064,32500.0,458,0.1969661197391783,0.0,0.0,0.0,418,0,0,0,0.0,0.31668412519859523,0.009907251999578702,0.0,1.0,1.0
2019-05-09,47.872554779052734,48.42990360443749,46.54960950797131,0.2536478022101347,0.0904253203341663,20232.422797203064,32500.0,458,0.21877371638858698,0.0,0.0,0.0,422,0,0,0,0.0,0.3175108968974655,0.057541806188283307,0.0,1.0,1.0
2019-05-10,47.209354400634766,48.31366082312295,46.39693295838994,0.2568356474957432,0.09153932250396869,20232.422797203064,32500.0,458,0.24504536183158118,0.0,0.0,0.0,428,0,0,0,0.0,0.31914902593875966,0.11428511146475409,0.0,1.0,1.0
2019-05-13,44.4655647277832,47.947175480709646,45.30125531526096,0.3291700480406431,0.12170239698726146,20232.422797203064,32500.0,458,0.559321448404485,0.2655357473408084,1.0,0.559321448404485,455,3,3,3,133.3966941833496,0.32431365014876873,0.36306734630564236,1.0,1.0,1.0
2019-05-14,45.169464111328125,47.682631540768554,44.663863899887666,0.3355965839594372,0.12643270940738324,20099.026103019714,32500.0,461,0.3142269088425914,0.0,0.0,0.0,444,0,0,0,0.0,0.3236402110678676,0.2635306974712245,0.0,1.0,1.0
2019-05-15,45.710567474365234,47.494815915396806,44.26138731245161,0.33935922780549727,0.1287867917826044,20099.026103019714,32500.0,461,0.2813631930611895,0.0,0.0,0.0,439,0,0,0,0.0,0.3263043034769868,0.18783612554787865,0.0,1.0,1.0
2019-05-16,45.50944519042969,47.30573298920946,43.83629730158187,0.3300353573308447,0.1332793642063323,20099.026103019714,32500.0,461,0.2834806061028895,0.0,0.0,0.0,441,0,0,0,0.0,0.32898637206075193,0.18985941927900257,0.0,1.0,1.0
2019-05-17,45.25088119506836,47.11003281833888,43.410304543167726,0.32925005827889386,0.13442564834034354,20099.026103019714,32500.0,461,0.2880870981935175,0.0,0.0,0.0,444,0,0,0,0.0,0.3317623037152547,0.19732013671478424,0.0,1.0,1.0
2019-05-20,43.83588409423828,46.7982091303293,42.67700726897433,0.3425506288843378,0.1358879513919137,20099.026103019714,32500.0,461,0.34370835424347657,0.0,0.0,0.0,458,0,0,0,0.0,0.3361854027974829,0.3164998288546872,0.0,1.0,1.0
2019-05-21,44.67625427246094,46.59611819148469,42.3378629615247,0.3465321655855918,0.13555652353420863,20099.026103019714,32500.0,461,0.295278407878956,0.0,0.0,0.0,449,0,0,0,0.0,0.3390519850377094,0.20601114358219266,0.0,1.0,1.0
2019-05-22,43.76165771484375,46.32616957466175,41.84979802567086,0.35061108366649224,0.1356389608179809,20099.026103019714,32500.0,461,0.3288514017917715,0.0,0.0,0.0,459,0,0,0,0.0,0.3428811023409518,0.2767886794185403,0.0,1.0,1.0
2019-05-23,43.014652252197266,46.010786972522276,41.23432664956721,0.3527384403638236,0.14080285334657203,20099.026103019714,32500.0,461,0.352825317458595,0.0,0.0,0.0,467,0,0,0,0.0,0.3473546832512994,0.32559046665668934,0.0,1.0,1.0
2019-05-24,42.8494758605957,45.70970972376736,40.67767016634716,0.3528046904693994,0.13926555195318194,20099.026103019714,32500.0,461,0.3490226353274396,0.0,0.0,0.0,469,0,0,0,0.0,0.35162534822594604,0.3128693969461418,0.0,1.0,1.0
2019-05-28,42.672279357910156,45.42043064130477,40.196044163506116,0.351739994303649,0.14059116766320356,20099.026103019714,32500.0,461,0.34621355920426466,0.0,0.0,0.0,471,0,0,0,0.0,0.35572866074949233,0.3025236930377624,0.0,1.0,1.0
2019-05-29,42.468772888183594,45.139320379102756,39.6919472347823,0.34848984806051075,0.14086965657333625,20099.026103019714,32500.0,461,0.34498749437958987,0.0,0.0,0.0,473,0,0,0,0.0,0.3597161016994963,0.29581166358848104,0.0,1.0,1.0
2019-05-30,42.68905258178711,44.90596154126317,39.62368526104147,0.2861768953860517,0.14074231055290573,20099.026103019714,32500.0,461,0.3549944088121703,0.0,0.0,0.0,470,0,0,0,0.0,0.36302620706085165,0.24683904802249756,0.0,1.0,0.6944495597533691
2019-05-31,41.91572570800781,44.62117717619123,39.4663641492209,0.2883730871294506,0.14592802179366854,20099.026103019714,32500.0,461,0.3869229007297574,0.0,0.0,0.0,479,0,0,0,0.0,0.367065763746949,0.303157787332758,0.0,1.0,0.6467769725611077
2019-06-03,41.491943359375,44.32315490792302,39.518525120647304,0.2775670095332066,0.1382623819276689,20599.026103019714,33000.0,461,0.39779598794364945,0.0,0.0,0.0,496,0,0,0,0.0,0.38081895719537845,0.3193828997991661,0.0,1.0,0.6729484770389562
2019-06-04,43.00987243652344,44.19808038683734,39.91651266689576,0.32113488742639607,0.1640124868502393,20599.026103019714,33000.0,461,0.3194772473889736,0.0,0.0,0.0,478,0,0,0,0.0,0.3825662103535754,0.13441850187997798,0.0,1.0,0.6316587311612543
2019-06-05,43.70420455932617,44.15104459374104,40.26582674676447,0.3221039369834903,0.15875623707067402,20599.026103019714,33000.0,461,0.2761452934727789,0.0,0.0,0.0,471,0,0,0,0.0,0.38322328612986006,0.05060356312364738,0.0,1.0,0.6907678869129947
2019-06-06,44.34585952758789,44.169598396964545,40.797821016133874,0.3291550902519169,0.16070861304406842,20599.026103019714,33000.0,461,0.10165480865217993,0.0,0.0,0.0,464,0,0,0,0.0,0.3829640951211922,0.0,0.0,0.0,0.7067903415235657
2019-06-07,45.526214599609375,44.29879994007358,41.34510472740771,0.34553712480962623,0.16508841595753787,20599.026103019714,33000.0,461,0.09710139935453449,0.0,0.0,0.0,452,0,0,0,0.0,0.38115918871594184,0.0,0.0,0.0,0.7442023556763935
2019-06-10,46.108009338378906,44.47110559705504,41.739459302923855,0.34663867099686024,0.16539538023029693,20599.026103019714,33000.0,461,0.09578693069391371,0.0,0.0,0.0,446,0,0,0,0.0,0.37875213090174625,0.0,0.0,0.0,0.7465152821187211
2019-06-11,46.64192199707031,44.67785001610412,41.69131269847547,0.2750836882246431,0.13845004936137334,20599.026103019714,33000.0,461,0.10356542238182932,0.0,0.0,0.0,441,0,0,0,0.0,0.3758639740174546,0.0,0.0,0.0,0.6557336592602523
2019-06-12,46.49348068237305,44.85076722241544,41.702410947895295,0.2711460696544915,0.13660067129862843,20599.026103019714,33000.0,461,0.1026389218734798,0.0,0.0,0.0,443,0,0,0,0.0,0.37344837304443884,0.0,0.0,0.0,0.6541284599651769
2019-06-13,46.483909606933594,45.00630459236955,41.75646449389418,0.2683856946278349,0.1358917819743612,20599.026103019714,33000.0,461,0.10249102253899237,0.0,0.0,0.0,443,0,0,0,0.0,0.37127556311871623,0.0,0.0,0.0,0.6458298086442995
2019-06-14,46.14631271362305,45.114876794393695,41.79606625576997,0.2693367232218672,0.132610441296741,20599.026103019714,33000.0,461,0.09713838921589989,0.0,0.0,0.0,446,0,0,0,0.0,0.3697588423571062,0.0,0.0,0.0,0.692530898447979
2019-06-17,46.4216423034668,45.23933065240065,41.79997131393778,0.26877391837876585,0.13067354484411992,20599.026103019714,33000.0,461,0.09420620160920976,0.0,0.0,0.0,443,0,0,0,0.0,0.36802025967403934,0.0,0.0,0.0,0.7140291524410793
2019-06-18,47.51341247558594,45.455909873656395,41.720897227764965,0.250122418144745,0.13153291740056913,20599.026103019714,33000.0,461,0.10578132037708216,0.0,0.0,0.0,433,0,0,0,0.0,0.36499471358316365,0.0,0.0,0.0,0.5846630073534147
2019-06-19,47.374549865722656,45.63863749194842,41.67328119409132,0.2447659507734187,0.12900904624198564,20599.026103019714,33000.0,461,0.10499247695643978,0.0,0.0,0.0,434,0,0,0,0.0,0.36244206412762964,0.0,0.0,0.0,0.5810645190099357
2019-06-20,47.75522994995117,45.840217726043925,41.64271448687843,0.22883204908172153,0.13140419245663548,20599.026103019714,33000.0,461,0.11671201889035501,0.0,0.0,0.0,431,0,0,0,0.0,0.35962604934223485,0.0,0.0,0.0,0.4511970331365067
2019-06-21,47.59242630004883,46.00709473309202,41.705772211446785,0.21658406941564173,0.12183701918566218,20599.026103019714,33000.0,461,0.11264483596202249,0.0,0.0,0.0,432,0,0,0,0.0,0.357294828122563,0.0,0.0,0.0,0.48137836693130875
2019-06-24,47.5445442199707,46.153518493747136,41.82484081549859,0.2152522184193636,0.12262843195064028,20599.026103019714,33000.0,461,0.11358547913042141,0.0,0.0,0.0,433,0,0,0,0.0,0.35524933255704755,0.0,0.0,0.0,0.4627672052024998
2019-06-25,46.82387161254883,46.21736164791873,42.00134030507994,0.2249949790885661,0.12395528722403111,20599.026103019714,33000.0,461,0.10820001253699878,0.0,0.0,0.0,439,0,0,0,0.0,0.35435746303968085,0.0,0.0,0.0,0.5126084583085762
2019-06-26,47.83665466308594,46.371580030315606,42.25978432358301,0.22965075265198043,0.12009411967546323,20599.026103019714,33000.0,461,0.0991366829691214,0.0,0.0,0.0,430,0,0,0,0.0,0.35220307897043956,0.0,0.0,0.0,0.593547025675764
2019-06-27,47.822265625,46.50974056314269,42.5433915994042,0.23075332867387321,0.12020687829482284,20599.026103019714,33000.0,461,0.09765327633848861,0.0,0.0,0.0,430,0,0,0,0.0,0.3502730181936733,0.0,0.0,0.0,0.5996958184866439
2019-06-28,47.38651657104492,46.59324304008576,43.061032285223604,0.22035981334399035,0.10549554678391494,20599.026103019714,33000.0,461,0.08303069961594832,0.0,0.0,0.0,434,0,0,0,0.0,0.34910651389455954,0.0,0.0,0.0,0.7406723163660349
2019-07-01,48.25562286376953,46.75156492805564,43.88541379485024,0.21544279379736558,0.10395325292099294,21099.026103019714,33500.0,461,0.08778111522371272,0.0,0.0,0.0,437,0,0,0,0.0,0.35664264382586114,0.0,0.0,0.0,0.7270807449792478
2019-07-02,48.53813934326172,46.92171487236099,44.449531497696704,0.18639117853807305,0.08065745146083715,21099.026103019714,33500.0,461,0.06686066006700359,0.0,0.0,0.0,434,0,0,0,0.0,0.354301177428107,0.0,0.0,0.0,0.9257486977564457
2019-07-03,48.94038009643555,47.11396870322523,44.937921953858755,0.18284531714994226,0.08025615411100388,21099.026103019714,33500.0,461,0.06838902362139221,0.0,0.0,0.0,431,0,0,0,0.0,0.351655535158602,0.0,0.0,0.0,0.8985596719997868
2019-07-05,48.89726638793945,47.28380657795992,45.37506831674862,0.18108375884769012,0.08099834570609292,21099.026103019714,33500.0,461,0.07088929506425862,0.0,0.0,0.0,431,0,0,0,0.0,0.34931836321076043,0.0,0.0,0.0,0.8630396838058356
2019-07-08,47.88931655883789,47.3414741951864,45.61227214215821,0.18374840188198127,0.0792726125087797,21099.026103019714,33500.0,461,0.06367528426900204,0.0,0.0,0.0,440,0,0,0,0.0,0.3485247879408678,0.0,0.0,0.0,0.9316087030438847
