threshold,score_mix_lambda,w_shortage,w_value,w_bb,w_trend,w_risk,shares,spent,cash,trades,avg_price
0.5,0.7,0.45,0.45,0.15,0.1,0.2,251,9019.901711463928,50980.09828853607,112,35.935863392286564
0.45,0.6,0.35,0.35,0.1,0.15,0.2,251,8643.864848136902,51356.1351518631,112,34.43770855831435
0.45,0.8,0.45,0.25,0.15,0.1,0.1,251,7780.174634933472,52219.82536506653,173,30.996711692962037
0.45,0.6,0.45,0.35,0.1,0.1,0.3,251,7707.393456459045,52292.606543540955,111,30.706746838482253
0.4,0.6,0.25,0.45,0.2,0.1,0.1,250,11639.267601966858,48360.73239803314,100,46.55707040786743
0.4,0.7,0.25,0.45,0.1,0.15,0.2,250,10754.181625366211,49245.81837463379,118,43.016726501464845
0.4,0.7,0.25,0.35,0.1,0.15,0.1,250,10104.621036529541,49895.37896347046,121,40.41848414611816
0.4,0.6,0.35,0.35,0.1,0.1,0.2,250,8622.02382183075,51377.97617816925,112,34.488095287323
0.4,0.8,0.45,0.45,0.1,0.05,0.3,250,8277.707090377808,51722.29290962219,154,33.11082836151123
0.4,0.8,0.45,0.25,0.15,0.05,0.1,250,7814.210071563721,52185.78992843628,179,31.25684028625488
0.4,0.6,0.45,0.35,0.1,0.05,0.3,250,7711.4805908203125,52288.51940917969,113,30.84592236328125
0.4,0.6,0.35,0.35,0.2,0.1,0.3,249,10334.651822090149,49665.34817790985,107,41.5046257915267
0.55,0.8,0.45,0.45,0.2,0.15,0.2,249,9771.983857154846,50228.016142845154,134,39.24491508897528
0.4,0.7,0.35,0.45,0.1,0.05,0.1,249,9174.534048080444,50825.465951919556,118,36.84551826538331
0.45,0.7,0.35,0.45,0.1,0.1,0.1,249,8979.935049057007,51020.06495094299,117,36.06399618095183
0.5,0.7,0.45,0.35,0.15,0.1,0.1,249,8345.6987991333,51654.3012008667,113,33.51686264712169
0.55,0.6,0.45,0.45,0.1,0.15,0.2,249,8297.905543327332,51702.09445667267,106,33.32492186075233
0.5,0.6,0.35,0.45,0.2,0.15,0.2,248,10899.971071243286,49100.028928756714,97,43.951496255013254
0.5,0.6,0.45,0.45,0.2,0.05,0.1,248,9954.347345352173,50045.65265464783,101,40.13849736029102
0.45,0.8,0.45,0.35,0.2,0.1,0.3,248,9563.600041389465,50436.399958610535,144,38.562903392699454
0.45,0.7,0.45,0.35,0.15,0.05,0.1,248,8311.451944351196,51688.548055648804,114,33.51391913044837
0.55,0.6,0.45,0.45,0.2,0.15,0.3,247,10043.779343605042,49956.22065639496,99,40.663074265607456
0.55,0.7,0.45,0.45,0.2,0.1,0.1,247,9927.93382358551,50072.06617641449,103,40.19406406309923
0.55,0.8,0.45,0.35,0.2,0.15,0.1,247,9655.827725410461,50344.17227458954,139,39.09241994093304
0.45,0.6,0.45,0.25,0.2,0.1,0.3,247,9342.925065040588,50657.07493495941,109,37.825607550771615
0.5,0.6,0.45,0.25,0.2,0.15,0.3,247,9145.816611289978,50854.18338871002,108,37.027597616558616
0.4,0.7,0.35,0.45,0.1,0.1,0.3,247,9092.592861175537,50907.40713882446,116,36.81211684686452
0.5,0.6,0.45,0.45,0.1,0.1,0.2,247,8239.766850471497,51760.2331495285,106,33.359379961423066
0.5,0.8,0.45,0.35,0.1,0.15,0.2,247,7623.993953704834,52376.006046295166,155,30.866372282205806
0.5,0.7,0.45,0.35,0.1,0.15,0.3,247,7575.20156288147,52424.79843711853,115,30.668832238386518
0.4,0.6,0.25,0.45,0.2,0.15,0.3,246,11401.255467414856,48598.744532585144,100,46.346566940710794
0.5,0.6,0.45,0.45,0.2,0.1,0.3,246,9923.05780506134,50076.94219493866,101,40.33763335390789
0.4,0.8,0.45,0.35,0.2,0.05,0.3,246,9490.278604507446,50509.721395492554,146,38.57836831100588
0.4,0.6,0.45,0.25,0.2,0.05,0.3,246,9275.284941673279,50724.71505832672,110,37.704410332005196
0.45,0.6,0.45,0.45,0.1,0.05,0.2,246,8155.739363670349,51844.26063632965,107,33.15341204744044
0.45,0.7,0.45,0.35,0.1,0.1,0.3,246,7563.172002792358,52436.82799720764,116,30.74460163736731
0.45,0.6,0.45,0.45,0.2,0.05,0.3,245,9956.441168785095,50043.558831214905,102,40.638535382796306
0.5,0.8,0.45,0.45,0.2,0.1,0.2,245,9810.308835029602,50189.6911649704,136,40.042076877671846
0.5,0.8,0.45,0.35,0.2,0.1,0.1,245,9618.619553565979,50381.38044643402,142,39.25967164720808
0.5,0.8,0.45,0.25,0.2,0.15,0.2,245,9100.031010627747,50899.96898937225,149,37.142983716847944
0.55,0.6,0.45,0.35,0.1,0.15,0.1,245,7607.972428321838,52392.02757167816,105,31.05294868702791
0.4,0.7,0.45,0.35,0.1,0.05,0.3,245,7483.045951843262,52516.95404815674,118,30.54304470140107
0.45,0.8,0.35,0.45,0.2,0.1,0.1,244,10054.820187568665,49945.179812431335,130,41.20827945724862
0.45,0.8,0.35,0.45,0.2,0.15,0.3,244,9999.76009464264,50000.23990535736,136,40.98262333869934
0.5,0.7,0.45,0.45,0.2,0.05,0.1,244,9804.207802772522,50195.79219722748,104,40.181179519559514
0.4,0.8,0.35,0.25,0.15,0.15,0.3,244,9084.616695404053,50915.38330459595,154,37.232035636901855
0.45,0.7,0.35,0.35,0.1,0.15,0.2,244,8622.715717315674,51377.284282684326,116,35.33899884145768
0.5,0.6,0.45,0.35,0.1,0.1,0.1,244,7584.345986366272,52415.65401363373,105,31.083385190025705
0.45,0.8,0.45,0.35,0.1,0.1,0.2,244,7567.566112518311,52432.43388748169,159,31.014615215238976
0.45,0.8,0.45,0.25,0.1,0.1,0.1,244,7298.3211669921875,52701.67883300781,177,29.911152323738474
0.5,0.8,0.45,0.25,0.1,0.15,0.1,244,7211.776821136475,52788.223178863525,170,29.55646238170686
0.5,0.8,0.35,0.45,0.15,0.15,0.1,243,9960.207533836365,50039.792466163635,132,40.98850836969697
0.5,0.7,0.45,0.25,0.2,0.15,0.3,243,9137.958426475525,50862.041573524475,111,37.60476718714208
0.45,0.8,0.45,0.25,0.2,0.1,0.2,243,9057.539600372314,50942.460399627686,154,37.27382551593545
0.4,0.7,0.35,0.35,0.1,0.1,0.2,243,8549.57629776001,51450.42370223999,117,35.18344155456794
0.45,0.6,0.45,0.35,0.1,0.05,0.1,243,7549.194690704346,52450.805309295654,107,31.066644817713357
0.45,0.6,0.45,0.25,0.15,0.1,0.2,243,7441.179278373718,52558.82072162628,107,30.622136948039994
0.5,0.6,0.45,0.25,0.15,0.15,0.2,243,7440.579947471619,52559.42005252838,107,30.619670565726825
0.45,0.6,0.35,0.45,0.2,0.1,0.2,242,10754.272988319397,49245.7270116806,98,44.43914457983222
0.5,0.6,0.35,0.35,0.2,0.15,0.1,242,10365.4219789505,49634.5780210495,98,42.83232222706818
0.55,0.7,0.45,0.45,0.2,0.15,0.3,242,9860.961091041565,50139.038908958435,103,40.74777310347754
0.45,0.7,0.45,0.25,0.2,0.1,0.3,242,9114.931315422058,50885.06868457794,111,37.66500543562834
0.45,0.6,0.35,0.25,0.1,0.15,0.1,242,7721.210000038147,52278.78999996185,109,31.905826446438624
0.45,0.7,0.45,0.25,0.15,0.1,0.2,242,7441.882741928101,52558.1172580719,113,30.75158157821529
0.5,0.7,0.45,0.25,0.15,0.15,0.2,242,7430.176494598389,52569.82350540161,112,30.70320865536524
0.4,0.6,0.45,0.25,0.15,0.05,0.2,242,7379.959336280823,52620.04066371918,108,30.495699736697613
0.4,0.8,0.45,0.25,0.1,0.05,0.1,242,7207.073163986206,52792.926836013794,178,29.781294066058702
0.45,0.6,0.25,0.45,0.15,0.15,0.1,241,10768.567353248596,49231.432646751404,100,44.682852088168445
0.4,0.6,0.35,0.45,0.2,0.05,0.2,241,10622.535450935364,49377.464549064636,99,44.07691058479404
0.4,0.8,0.35,0.45,0.2,0.1,0.3,241,9922.157101631165,50077.842898368835,137,41.170776355316036
0.45,0.8,0.35,0.35,0.2,0.15,0.2,241,9813.245442390442,50186.75455760956,145,40.71886075680681
0.55,0.6,0.45,0.35,0.2,0.15,0.2,241,9752.05795955658,50247.94204044342,98,40.464970786541826
0.45,0.8,0.45,0.35,0.2,0.05,0.1,241,9536.468488693237,50463.53151130676,146,39.57040866677692
0.4,0.6,0.35,0.25,0.1,0.1,0.1,241,7655.0887813568115,52344.91121864319,110,31.763853864551084
0.4,0.8,0.45,0.35,0.1,0.05,0.2,241,7487.725820541382,52512.27417945862,160,31.069401744984987
0.4,0.7,0.45,0.25,0.15,0.05,0.2,241,7402.215337753296,52597.784662246704,113,30.71458646370662
0.45,0.7,0.25,0.45,0.2,0.15,0.1,240,10971.463429450989,49028.53657054901,101,45.71443095604579
0.4,0.6,0.25,0.45,0.15,0.1,0.1,240,10724.101788520813,49275.89821147919,100,44.683757452170056
0.45,0.6,0.35,0.35,0.2,0.1,0.1,240,10338.50640964508,49661.49359035492,99,43.07711004018783
0.5,0.7,0.45,0.45,0.2,0.1,0.3,240,9760.848908424377,50239.15109157562,104,40.67020378510157
0.45,0.8,0.45,0.45,0.2,0.05,0.2,240,9760.395030021667,50239.60496997833,140,40.66831262509028
0.45,0.7,0.35,0.35,0.2,0.15,0.3,240,9727.417620658875,50272.582379341125,108,40.53090675274531
0.4,0.6,0.35,0.35,0.15,0.1,0.3,240,9669.355525016785,50330.644474983215,106,40.288981354236604
0.45,0.6,0.35,0.35,0.15,0.15,0.3,240,9654.582449913025,50345.417550086975,105,40.2274268746376
0.4,0.7,0.45,0.25,0.2,0.05,0.3,240,9010.63273525238,50989.36726474762,111,37.54430306355159
0.4,0.8,0.45,0.25,0.2,0.05,0.2,240,8968.819597244263,51031.18040275574,155,37.37008165518443
0.5,0.6,0.45,0.25,0.1,0.15,0.2,240,7209.354809761047,52790.64519023895,108,30.038978374004365
0.4,0.6,0.35,0.25,0.2,0.1,0.2,239,9720.476017951965,50279.523982048035,104,40.671447773857594
0.4,0.7,0.35,0.35,0.2,0.1,0.3,239,9667.438822746277,50332.56117725372,108,40.44953482320618
0.5,0.8,0.45,0.35,0.15,0.15,0.3,239,8320.864723205566,51679.13527679443,140,34.81533356989777
0.55,0.7,0.45,0.45,0.1,0.15,0.2,239,7887.720197677612,52112.27980232239,109,33.00301337940424
0.4,0.6,0.45,0.25,0.1,0.05,0.2,239,7162.082586288452,52837.91741371155,110,29.966872745976787
0.4,0.7,0.25,0.45,0.2,0.1,0.1,238,10810.830262184143,49189.16973781586,102,45.42365656379892
0.4,0.6,0.25,0.45,0.15,0.15,0.3,238,10794.522795677185,49205.477204322815,99,45.355137796962964
0.4,0.6,0.35,0.35,0.2,0.05,0.1,238,10166.952343940735,49833.047656059265,99,42.71828715941485
0.4,0.8,0.35,0.45,0.2,0.05,0.1,238,9853.729939460754,50146.270060539246,131,41.40222663638973
0.5,0.6,0.45,0.35,0.2,0.1,0.2,238,9692.336924552917,50307.66307544708,99,40.72410472501226
0.4,0.8,0.35,0.35,0.2,0.1,0.2,238,9691.888403892517,50308.11159610748,147,40.72222018442234
0.45,0.6,0.35,0.25,0.2,0.15,0.2,238,9667.297089576721,50332.70291042328,103,40.61889533435597
0.45,0.8,0.35,0.25,0.2,0.15,0.1,238,9505.865885734558,50494.13411426544,149,39.94061296527125
0.55,0.6,0.45,0.45,0.15,0.1,0.1,238,8582.08586883545,51417.91413116455,96,36.05918432283802
0.45,0.7,0.45,0.45,0.1,0.05,0.2,238,7859.6359939575195,52140.36400604248,112,33.02368064688034
0.5,0.7,0.45,0.45,0.1,0.1,0.2,238,7848.9069175720215,52151.09308242798,110,32.97860049400009
0.45,0.6,0.45,0.25,0.1,0.1,0.2,238,7124.725137710571,52875.27486228943,108,29.93581990634694
0.4,0.6,0.25,0.35,0.2,0.15,0.2,237,11038.726758003235,48961.273241996765,97,46.57690615191238
0.5,0.6,0.35,0.45,0.15,0.15,0.2,237,10248.418573379517,49751.58142662048,97,43.24227246151695
0.45,0.7,0.45,0.45,0.2,0.05,0.3,237,9692.668162345886,50307.331837654114,106,40.89733401833707
0.45,0.8,0.35,0.45,0.15,0.15,0.3,237,9656.78402709961,50343.21597290039,137,40.745924164977254
0.45,0.7,0.35,0.25,0.1,0.15,0.1,237,7689.638511657715,52310.361488342285,115,32.44573211669922
0.55,0.7,0.45,0.35,0.1,0.15,0.1,237,7298.684467315674,52701.315532684326,110,30.79613699289314
0.45,0.8,0.35,0.45,0.15,0.1,0.1,236,9730.691440582275,50269.308559417725,133,41.23174339229778
0.45,0.6,0.45,0.35,0.2,0.05,0.2,236,9565.507588386536,50434.492411613464,101,40.53181181519719
0.55,0.8,0.45,0.45,0.15,0.15,0.2,236,8763.271313667297,51236.7286863327,133,37.132505566386854
0.5,0.6,0.45,0.45,0.15,0.05,0.1,236,8509.817308425903,51490.1826915741,98,36.05854791705891
0.4,0.7,0.35,0.25,0.1,0.1,0.1,236,7875.138488769531,52124.86151123047,116,33.369230884616655
0.5,0.7,0.45,0.35,0.1,0.1,0.1,236,7269.427864074707,52730.57213592529,112,30.802660440994522
0.45,0.7,0.35,0.35,0.15,0.15,0.3,235,9429.908038139343,50570.09196186066,107,40.12726824740146
0.45,0.8,0.45,0.35,0.15,0.1,0.3,235,8173.096660614014,51826.903339385986,143,34.77913472601708
0.45,0.7,0.45,0.35,0.1,0.05,0.1,235,7221.951108932495,52778.048891067505,113,30.731706846521256
0.5,0.7,0.35,0.45,0.2,0.15,0.2,234,9965.120594978333,50034.87940502167,100,42.58598544862535
0.4,0.8,0.35,0.45,0.15,0.1,0.3,234,9564.649543762207,50435.35045623779,139,40.87457069983849
0.5,0.7,0.45,0.35,0.2,0.1,0.2,234,9510.077809333801,50489.9221906662,103,40.64135815954616
0.55,0.7,0.45,0.35,0.2,0.15,0.2,234,9443.954083442688,50556.04591655731,101,40.35877813437046
0.4,0.8,0.35,0.25,0.2,0.1,0.1,234,9344.384593963623,50655.61540603638,152,39.93326749557104
0.55,0.8,0.45,0.35,0.15,0.15,0.1,234,8298.648195266724,51701.35180473328,138,35.46430852678087
0.45,0.6,0.35,0.45,0.15,0.1,0.2,233,10020.251427650452,49979.74857234955,98,43.00537093412211
0.4,0.6,0.35,0.45,0.15,0.05,0.2,233,9958.407242774963,50041.59275722504,99,42.73994524796122
0.4,0.8,0.35,0.45,0.15,0.05,0.1,233,9594.69235420227,50405.30764579773,136,41.17893714249902
0.5,0.6,0.35,0.35,0.15,0.15,0.1,233,9483.774807929993,50516.22519207001,98,40.70289617137336
0.45,0.7,0.45,0.35,0.2,0.05,0.2,233,9452.364876747131,50547.63512325287,103,40.568089599773096
0.5,0.8,0.45,0.45,0.15,0.1,0.2,233,8728.833785057068,51271.16621494293,136,37.462805944450935
0.55,0.6,0.45,0.45,0.15,0.15,0.3,233,8677.09297657013,51322.90702342987,97,37.240742388713
0.55,0.7,0.45,0.45,0.15,0.1,0.1,233,8389.389420509338,51610.61057949066,100,36.00596317815167
0.4,0.7,0.45,0.25,0.1,0.05,0.2,233,6905.733493804932,53094.26650619507,115,29.638341175128463
0.5,0.7,0.45,0.25,0.1,0.15,0.2,233,6878.396541595459,53121.60345840454,112,29.52101519998051
0.45,0.7,0.45,0.25,0.1,0.1,0.2,233,6868.878330230713,53131.12166976929,114,29.48016450742795
0.45,0.7,0.35,0.45,0.2,0.1,0.2,232,9813.990597724915,50186.009402275085,100,42.30168361088325
0.45,0.8,0.35,0.35,0.15,0.15,0.2,232,9389.3935546875,50610.6064453125,144,40.47152394261853
0.4,0.7,0.35,0.35,0.15,0.1,0.3,232,9280.307003974915,50719.692996025085,107,40.00132329299532
0.5,0.6,0.45,0.45,0.15,0.1,0.3,232,8640.47855091095,51359.52144908905,97,37.243442029788575
0.4,0.8,0.45,0.35,0.15,0.05,0.3,232,8298.27477645874,51701.72522354126,145,35.76842576059802
0.45,0.6,0.45,0.25,0.15,0.1,0.3,232,7592.254998207092,52407.74500179291,103,32.725237061237465
0.5,0.6,0.45,0.25,0.15,0.15,0.3,232,7591.655667304993,52408.34433269501,103,32.72265373838359
0.4,0.6,0.45,0.25,0.15,0.05,0.3,232,7559.850829124451,52440.14917087555,104,32.58556391863987
0.4,0.7,0.25,0.45,0.2,0.15,0.3,231,10198.362807273865,49801.637192726135,102,44.148756741445304
0.55,0.6,0.45,0.25,0.2,0.15,0.1,231,9253.69240283966,50746.30759716034,95,40.05927447116736
0.45,0.6,0.45,0.45,0.15,0.05,0.3,231,8623.159598350525,51376.840401649475,98,37.329695230954655
0.5,0.8,0.45,0.35,0.15,0.1,0.1,231,8406.593622207642,51593.40637779236,144,36.39218018271706
0.4,0.7,0.35,0.45,0.2,0.05,0.2,230,9781.07124042511,50218.92875957489,101,42.52639669750048
0.4,0.6,0.35,0.35,0.15,0.05,0.1,230,9371.178235054016,50628.821764945984,98,40.744253195887026
0.45,0.6,0.35,0.35,0.15,0.1,0.1,230,9371.178235054016,50628.821764945984,98,40.744253195887026
0.4,0.7,0.35,0.25,0.2,0.1,0.2,230,9194.70569896698,50805.29430103302,105,39.97698129985643
0.45,0.7,0.35,0.25,0.2,0.15,0.2,230,9186.691657066345,50813.308342933655,104,39.942137639418895
0.45,0.8,0.35,0.25,0.15,0.15,0.1,230,9033.180465698242,50966.81953430176,155,39.27469767694888
0.45,0.8,0.45,0.45,0.15,0.05,0.2,230,8727.633140563965,51272.366859436035,139,37.94623104593028
0.5,0.7,0.45,0.45,0.15,0.05,0.1,230,8309.663647651672,51690.33635234833,100,36.12897238109423
0.4,0.8,0.25,0.35,0.2,0.15,0.1,229,10000.833104133606,49999.166895866394,136,43.67176028005942
0.45,0.6,0.25,0.45,0.1,0.15,0.1,229,9790.950329780579,50209.04967021942,98,42.755241614762355
0.5,0.7,0.35,0.35,0.2,0.15,0.1,229,9527.198460578918,50472.80153942108,99,41.60348672741886
0.4,0.8,0.35,0.35,0.15,0.1,0.2,229,9310.937364578247,50689.06263542175,149,40.65911512916265
0.45,0.6,0.35,0.25,0.15,0.15,0.2,229,9068.661793708801,50931.3382062912,100,39.60114320396856
0.45,0.8,0.45,0.35,0.15,0.05,0.1,229,8374.432062149048,51625.56793785095,149,36.56957232379497
0.4,0.8,0.35,0.25,0.1,0.15,0.3,229,7749.185434341431,52250.81456565857,153,33.839237704547735
0.4,0.8,0.25,0.45,0.2,0.15,0.2,228,10013.401280403137,49986.59871959686,129,43.91842666843481
0.45,0.7,0.35,0.35,0.2,0.1,0.1,228,9472.984848976135,50527.015151023865,99,41.548179162176034
0.5,0.8,0.35,0.45,0.1,0.15,0.1,228,8729.18759727478,51270.81240272522,134,38.285910514363074
0.55,0.7,0.45,0.45,0.15,0.15,0.3,228,8552.225420951843,51447.77457904816,100,37.50976061820984
0.5,0.7,0.45,0.25,0.15,0.15,0.3,228,7550.432455062866,52449.567544937134,106,33.115931820451166
0.5,0.8,0.45,0.25,0.15,0.15,0.2,228,7520.900197982788,52479.09980201721,144,32.986404377117495
0.5,0.7,0.35,0.45,0.15,0.15,0.2,227,9661.399678230286,50338.600321769714,101,42.56123206268848
0.4,0.8,0.35,0.25,0.15,0.1,0.1,227,8924.277387619019,51075.72261238098,157,39.313997302286424
0.5,0.7,0.45,0.45,0.15,0.1,0.3,227,8766.397616386414,51233.60238361359,101,38.61849170214279
0.4,0.6,0.35,0.35,0.1,0.1,0.3,227,8100.293057441711,51899.70694255829,101,35.68411038520578
0.45,0.6,0.35,0.35,0.1,0.15,0.3,227,8100.293057441711,51899.70694255829,101,35.68411038520578
0.4,0.7,0.45,0.25,0.15,0.05,0.3,227,7545.781667709351,52454.21833229065,108,33.24132893264031
0.4,0.6,0.25,0.25,0.2,0.15,0.1,226,10717.485310554504,49282.514689445496,91,47.422501374134974
0.45,0.7,0.25,0.45,0.15,0.15,0.1,226,9919.96097278595,50080.03902721405,101,43.89363262294668
0.45,0.7,0.35,0.45,0.15,0.1,0.2,226,9636.510909080505,50363.489090919495,101,42.63942880124117
0.55,0.8,0.45,0.45,0.2,0.1,0.1,226,9357.69169330597,50642.30830669403,114,41.405715457106055
0.4,0.7,0.35,0.35,0.2,0.05,0.1,226,9354.27506351471,50645.72493648529,99,41.39059762617128
0.55,0.8,0.45,0.45,0.2,0.15,0.3,226,9291.553168296814,50708.446831703186,122,41.113067116357584
0.45,0.6,0.45,0.25,0.2,0.05,0.1,226,9087.156540870667,50912.84345912933,96,40.20865726048967
0.5,0.6,0.45,0.25,0.2,0.1,0.1,226,9083.979752540588,50916.02024745941,95,40.19460067495836
0.4,0.6,0.35,0.25,0.15,0.1,0.2,226,8938.848662376404,51061.151337623596,100,39.5524277096301
0.45,0.8,0.35,0.45,0.1,0.15,0.3,226,8861.770490646362,51138.22950935364,136,39.21137385241753
0.45,0.7,0.45,0.45,0.15,0.05,0.3,226,8687.529030799866,51312.470969200134,102,38.440393941592326
0.55,0.6,0.45,0.35,0.15,0.15,0.2,226,8204.596461296082,51795.40353870392,94,36.30352416502691
0.45,0.8,0.45,0.25,0.15,0.1,0.2,226,7672.862226486206,52327.137773513794,151,33.95071781631064
0.45,0.7,0.45,0.25,0.15,0.1,0.3,226,7480.018838882446,52519.981161117554,106,33.09742849063029
0.5,0.8,0.45,0.35,0.1,0.15,0.3,226,7105.756301879883,52894.24369812012,137,31.44139956584019
0.4,0.6,0.25,0.35,0.15,0.15,0.2,225,10063.742833137512,49936.25716686249,95,44.72774592505561
0.4,0.7,0.35,0.45,0.15,0.05,0.2,225,9684.995802879333,50315.00419712067,102,43.04442579057481
0.4,0.6,0.25,0.45,0.1,0.1,0.1,225,9652.362704277039,50347.63729572296,98,42.899389796786835
0.55,0.7,0.45,0.25,0.2,0.15,0.1,225,9042.768498420715,50957.231501579285,97,40.19008221520318
0.45,0.7,0.35,0.25,0.15,0.15,0.2,225,9013.341972351074,50986.658027648926,105,40.05929765489366
0.45,0.8,0.35,0.45,0.1,0.1,0.1,225,8668.989650726318,51331.01034927368,137,38.52884289211697
0.5,0.6,0.45,0.35,0.15,0.1,0.2,225,8191.069571495056,51808.930428504944,96,36.40475365108914
0.4,0.8,0.45,0.25,0.15,0.05,0.2,225,7812.011350631714,52187.988649368286,156,34.72005044725206
0.55,0.6,0.45,0.45,0.1,0.1,0.1,225,7650.558219909668,52349.44178009033,94,34.0024809773763
0.4,0.8,0.25,0.45,0.15,0.15,0.2,224,9916.477544784546,50083.522455215454,133,44.269989039216725
0.4,0.7,0.25,0.45,0.15,0.1,0.1,224,9880.473900794983,50119.52609920502,102,44.10925848569189
0.5,0.8,0.45,0.45,0.2,0.1,0.3,224,9326.123965263367,50673.87603473663,124,41.634481987782884
0.4,0.8,0.35,0.45,0.1,0.1,0.3,224,8795.665323257446,51204.334676742554,138,39.26636305025646
0.4,0.8,0.35,0.45,0.1,0.05,0.1,224,8635.912464141846,51364.087535858154,139,38.553180643490386
0.5,0.8,0.45,0.25,0.2,0.15,0.3,224,8413.48704624176,51586.51295375824,131,37.560210027865004
0.4,0.8,0.25,0.35,0.15,0.15,0.1,223,9531.550666809082,50468.44933319092,141,42.74237967178961
0.5,0.7,0.35,0.35,0.15,0.15,0.1,223,9048.517275810242,50951.48272418976,98,40.57631065385758
0.4,0.7,0.35,0.25,0.15,0.1,0.2,223,8956.231843948364,51043.768156051636,105,40.16247463653975
0.5,0.7,0.45,0.25,0.2,0.1,0.1,223,8926.870911598206,51073.129088401794,97,40.030811262772225
0.45,0.6,0.45,0.35,0.15,0.05,0.2,223,8317.097657203674,51682.902342796326,97,37.296402050240694
0.55,0.8,0.45,0.45,0.1,0.15,0.2,223,7694.323305130005,52305.676694869995,131,34.503691951255625
0.5,0.6,0.45,0.45,0.1,0.05,0.1,223,7588.207315444946,52411.792684555054,94,34.02783549526882
0.45,0.6,0.45,0.25,0.1,0.1,0.3,223,6723.393974304199,53276.6060256958,101,30.14974876369596
0.4,0.6,0.25,0.45,0.1,0.15,0.3,222,9655.822569847107,50344.17743015289,97,43.49469626057255
0.4,0.7,0.25,0.35,0.2,0.15,0.2,222,9643.385293006897,50356.6147069931,97,43.43867249102206
0.55,0.6,0.45,0.35,0.2,0.15,0.3,222,9222.485732078552,50777.51426792145,90,41.54272852287636
0.45,0.7,0.45,0.25,0.2,0.05,0.1,222,8878.580006599426,51121.419993400574,97,39.99360363333075
0.5,0.6,0.35,0.45,0.1,0.15,0.2,222,8666.165475845337,51333.83452415466,93,39.03678142272674
0.45,0.8,0.45,0.25,0.2,0.1,0.3,222,8391.70976448059,51608.29023551941,135,37.800494434597255
0.45,0.7,0.35,0.35,0.1,0.15,0.3,222,8370.984493255615,51629.015506744385,105,37.70713735700728
0.4,0.7,0.35,0.35,0.1,0.1,0.3,222,8342.414520263672,51657.58547973633,107,37.5784437849715
0.55,0.6,0.45,0.45,0.1,0.15,0.3,222,7751.94487285614,52248.05512714386,95,34.91867059845108
0.5,0.6,0.45,0.25,0.1,0.15,0.3,222,6694.727751731873,53305.27224826813,100,30.156431314107532
0.4,0.7,0.25,0.45,0.15,0.15,0.3,221,9597.158104896545,50402.841895103455,100,43.42605477328753
0.45,0.7,0.35,0.35,0.15,0.1,0.1,221,9162.016251564026,50837.983748435974,100,41.45708711114944
0.5,0.8,0.45,0.45,0.2,0.05,0.1,221,9150.586449623108,50849.41355037689,114,41.405368550330806
0.5,0.6,0.45,0.45,0.1,0.1,0.3,221,7687.631304740906,52312.368695259094,95,34.78566201240229
0.5,0.8,0.45,0.45,0.1,0.1,0.2,221,7662.763902664185,52337.236097335815,133,34.67313983105966
0.45,0.8,0.45,0.35,0.1,0.1,0.3,221,6962.068166732788,53037.93183326721,140,31.50257089019361
0.55,0.6,0.35,0.45,0.2,0.15,0.1,220,10135.151420593262,49864.84857940674,83,46.06887009360573
0.45,0.8,0.45,0.45,0.2,0.05,0.3,220,9215.224974632263,50784.77502536774,127,41.88738624832847
0.4,0.7,0.35,0.35,0.15,0.05,0.1,220,9175.185055732727,50824.81494426727,102,41.70538661696694
0.45,0.6,0.45,0.45,0.1,0.05,0.3,220,7648.593300819397,52351.4066991806,95,34.76633318554271
0.55,0.8,0.45,0.35,0.1,0.15,0.1,220,7169.063205718994,52830.936794281006,141,32.58665093508634
0.4,0.6,0.45,0.25,0.1,0.05,0.3,220,6602.5805377960205,53397.41946220398,101,30.01172971725464
0.5,0.6,0.35,0.45,0.2,0.15,0.3,219,10036.759502410889,49963.24049758911,87,45.82995206580314
0.45,0.6,0.35,0.25,0.2,0.15,0.3,219,9362.3084897995,50637.6915102005,94,42.750267076710045
0.4,0.6,0.35,0.45,0.1,0.05,0.2,219,8515.348706245422,51484.65129375458,95,38.88287080477362
0.45,0.6,0.35,0.45,0.1,0.1,0.2,219,8515.348706245422,51484.65129375458,95,38.88287080477362
0.4,0.8,0.45,0.25,0.2,0.05,0.3,219,8404.86413192749,51595.13586807251,138,38.37837503163237
0.45,0.8,0.35,0.35,0.1,0.15,0.2,219,8292.32571220398,51707.67428779602,145,37.864500968967945
0.55,0.7,0.45,0.35,0.15,0.15,0.2,219,8161.286465644836,51838.71353435516,97,37.26614824495359
0.5,0.7,0.45,0.45,0.1,0.05,0.1,219,7877.644786834717,52122.35521316528,101,35.97098076180236
0.55,0.7,0.45,0.45,0.1,0.15,0.3,219,7683.025630950928,52316.97436904907,99,35.082308817127526
0.5,0.8,0.45,0.35,0.1,0.1,0.1,219,7172.107511520386,52827.892488479614,144,32.74934936767299
0.4,0.8,0.45,0.35,0.1,0.05,0.3,219,6969.032415390015,53030.967584609985,141,31.822065823698697
0.5,0.6,0.35,0.45,0.2,0.1,0.1,218,10047.936161994934,49952.063838005066,84,46.09145028438043
0.4,0.8,0.25,0.45,0.1,0.15,0.2,218,9659.236669540405,50340.763330459595,132,44.30842508963489
