date,price,score,q_score,q_cash,q_exec,buy_lots,buy_shares,cost,cash_after,contribution_cum,shares_after,shortage,value,bb,trend,risk
2015-07-06,28.134206771850586,0.45660352091921075,0.012006401671292247,1.0,0.3084044811699046,2,2,56.26841354370117,8277.79124546051,9500.0,58,0.8327074124343478,0.04330264733482572,0.0,1.0,0.0
2015-07-07,28.064990997314453,0.45701322569289027,0.012751319441618648,1.0,0.3089259236091331,2,2,56.129981994628906,8221.661263465881,9500.0,60,0.8269158359520795,0.05026480888474988,0.0,1.0,0.0
2015-07-08,27.36833381652832,0.6425448141545799,0.35008148028105424,1.0,0.545057036196738,3,3,82.10500144958496,8139.556262016296,9500.0,63,0.8215378878228315,0.1571615811902538,1.0,1.0,0.0
2015-07-09,26.81011199951172,0.6584496587966503,0.3789993796302732,1.0,0.5652995657411912,3,3,80.43033599853516,8059.125926017761,9500.0,66,0.813528291116209,0.23269842442018965,1.0,1.0,0.03864845820544649
2015-08-04,25.5976619720459,0.5114438658862002,0.11171611979309118,1.0,0.3782012838551639,2,2,51.1953239440918,8507.93060207367,10000.0,68,0.8180453637594467,0.35750853877255395,1.0,1.0,1.0
2015-08-21,23.72176170349121,0.587599831783058,0.25018151233283265,1.0,0.4751270586329829,2,2,47.44352340698242,8460.487078666687,10000.0,70,0.8222693322315832,0.4620105351225994,1.0,1.0,0.8094906089545293
2015-08-24,23.129615783691406,0.6839109716429634,0.42529267571447893,1.0,0.5977048730001353,3,3,69.38884735107422,8391.098231315613,10000.0,73,0.8190467910657783,0.5262658385711545,1.0,1.0,0.43474224364981495
2015-08-25,23.268678665161133,0.4964788074537514,0.08450692264318432,1.0,0.35915484585022905,2,2,46.537357330322266,8344.56087398529,10000.0,75,0.8130866051785305,0.4561481691047495,0.0,1.0,0.4887668177269828
2015-09-01,24.161388397216797,0.45694901657052206,0.01263457558276736,1.0,0.3088442029079372,2,2,48.322776794433594,8796.238097190857,10500.0,77,0.8189882924625689,0.23286786135869628,0.0,1.0,0.3060031863346033
2015-10-01,24.578580856323242,0.46656241711422924,0.030113485662234967,1.0,0.32107943996356453,2,2,49.157161712646484,9247.08093547821,11000.0,79,0.8231152167085202,0.1366628945478669,0.0,1.0,0.09679960912753116
2015-10-02,24.758014678955078,0.46201736958214956,0.021849762876635544,1.0,0.31529483401364494,2,2,49.516029357910156,9197.5649061203,11000.0,81,0.8188704861129031,0.09170106651217758,0.0,1.0,0.033413369183143526
2015-10-05,24.847740173339844,0.4552780396012737,0.00959643563867947,1.0,0.30671750494707567,2,2,49.69548034667969,9147.86942577362,11000.0,83,0.8145463905236964,0.06696786297997719,0.0,1.0,0.01625974562505994
2015-10-07,24.847740173339844,0.450671093882473,0.0012201706954054455,1.0,0.30085411948678387,2,2,49.69548034667969,9098.173945426941,11000.0,85,0.8103517165015134,0.0569683369505219,0.0,1.0,0.014454624128696691
2015-10-08,24.560632705688477,0.4683764690274016,0.03341176186800288,1.0,0.3233882333076021,2,2,49.12126541137695,9049.052680015564,11000.0,87,0.8062039178100516,0.10344313655395318,0.0,1.0,0.0
2015-12-15,24.888769149780273,0.6061641837434129,0.28393487953347785,1.0,0.49875441567343454,2,2,49.77753829956055,9999.275141716003,12000.0,89,0.8108914980404139,0.22909931425322205,1.0,1.0,0.28916300279679885
2015-12-17,24.54863166809082,0.4948116797993662,0.08147578145339304,1.0,0.35703304701737515,2,2,49.09726333618164,9950.177878379822,12000.0,91,0.8082700669042866,0.2519407046859929,0.0,1.0,0.13131045128615826
2015-12-18,23.884124755859375,0.6849717839320849,0.42722142533106344,1.0,0.5990549977317444,3,3,71.65237426757812,9878.525504112244,12000.0,94,0.805382213988529,0.3467439150724699,1.0,1.0,0.09136180619632328
2015-12-21,24.176959991455078,0.5008979871090559,0.0925417947437379,1.0,0.3647792563206166,2,2,48.353919982910156,9830.171584129333,12000.0,96,0.8000755354381799,0.26355648832637163,0.0,1.0,0.10686610604268565
2015-12-22,24.1544246673584,0.4989302931570924,0.08896416937653165,1.0,0.3622749185635722,2,2,48.3088493347168,9781.862734794617,12000.0,98,0.7968639928771697,0.24369411224019202,0.0,1.0,0.07632521816992055
2015-12-23,24.465290069580078,0.47497748774478926,0.045413614081434996,1.0,0.33178952985700455,2,2,48.930580139160156,9732.932154655457,12000.0,100,0.7933527678116015,0.1656775949601216,0.0,1.0,0.053415696126568823
2015-12-24,24.334640502929688,0.4768538547805559,0.048825190510101646,1.0,0.3341776333570712,2,2,48.669281005859375,9684.262873649597,12000.0,102,0.7899046061000604,0.17389060527600508,0.0,1.0,0.05237234600533469
2015-12-28,24.06207847595215,0.48643016602622635,0.0662366655022297,1.0,0.3463656658515608,2,2,48.1241569519043,9636.138716697693,12000.0,104,0.786633139625142,0.20713604056729684,0.0,1.0,0.0569452352056361
2015-12-30,24.17470359802246,0.4570286448298142,0.0127793542360258,1.0,0.3089455479652181,2,2,48.34940719604492,9587.789309501648,12000.0,106,0.7836684544637089,0.15756943052069702,0.0,1.0,0.1120230745736388
2015-12-31,23.710676193237305,0.474641389125536,0.04480252568279269,1.0,0.3313617679779549,2,2,47.42135238647461,9540.367957115173,12000.0,108,0.7805603715953304,0.22774651287325715,0.0,1.0,0.1413301021923481
2016-01-04,23.730945587158203,0.4690247637506523,0.034590479546640476,1.0,0.3242133356826484,2,2,47.461891174316406,9992.906065940857,12500.0,110,0.7862776230008928,0.20323110869426206,0.0,1.0,0.1365164617132597
2016-01-05,23.136262893676758,0.5083383568670927,0.10606973975835038,1.0,0.3742488178308453,2,2,46.272525787353516,9946.633540153503,12500.0,112,0.7836608569504255,0.2944457809537403,0.0,1.0,0.09499483199682657
2016-01-06,22.683500289916992,0.5286288889455639,0.14296161626466164,1.0,0.4000731313852632,2,2,45.367000579833984,9901.26653957367,12500.0,114,0.7813491722160265,0.3523120708589079,0.0,1.0,0.0907627306533152
2016-01-07,21.72614288330078,0.723511342783348,0.4972933505151782,1.0,0.6481053453606247,3,3,65.17842864990234,9836.088110923767,12500.0,117,0.7797697296966309,0.5014716455017686,1.0,1.0,0.12461569268045891
2016-01-08,21.841026306152344,0.549799355739857,0.18145337407246734,1.0,0.42701736185072714,2,2,43.68205261230469,9792.406058311462,12500.0,119,0.7760307484111014,0.4361590982849224,0.0,1.0,0.12233545301875659
2016-01-11,22.194684982299805,0.5017227765898393,0.09404141198152602,1.0,0.36582898838706823,2,2,44.38936996459961,9748.016688346863,12500.0,121,0.7737740603647256,0.3300359505159922,0.0,1.0,0.17305363609205915
2016-01-12,22.516809463500977,0.45786284164514934,0.01429607571845333,1.0,0.31000725300291737,2,2,45.03361892700195,9702.98306941986,12500.0,123,0.7711210237951629,0.23847233107985571,0.0,1.0,0.22747416280553545
2016-01-13,21.93789291381836,0.5005401169070943,0.09189112164926237,1.0,0.3643237851544837,2,2,43.87578582763672,9659.107283592224,12500.0,125,0.7689372557935766,0.32878251287617877,0.0,1.0,0.1683090106366001
2016-01-14,22.417688369750977,0.4521013862840934,0.0038207023347152694,1.0,0.3026744916343007,2,2,44.83537673950195,9614.271906852722,12500.0,127,0.7661937549826392,0.20592609318746,0.0,1.0,0.19070280287720642
2016-01-15,21.87932014465332,0.4778987323689872,0.05072496794361311,1.0,0.33550747756052923,2,2,43.75864028930664,9570.513266563416,12500.0,129,0.7639055457545482,0.2922678048470076,0.0,1.0,0.20880970170778634
2016-01-19,21.773456573486328,0.4758305127579145,0.046964568650753595,1.0,0.33287519805552757,2,2,43.546913146972656,9526.966353416443,12500.0,131,0.7616266090729094,0.2867626926717935,0.0,1.0,0.20552871426365726
2016-01-20,21.80274200439453,0.46710980370042454,0.03110873400077187,1.0,0.32177611380054033,2,2,43.60548400878906,9483.360869407654,12500.0,133,0.7592238848435989,0.2550788507898202,0.0,1.0,0.18948076885636045
2016-01-21,21.69236183166504,0.4696135178455471,0.03566094153735836,1.0,0.3249626590761509,2,2,43.38472366333008,9439.976145744324,12500.0,135,0.7568474713809081,0.25386942920745875,0.0,1.0,0.17068698680190653
2016-04-27,22.154321670532227,0.5080022287095227,0.10545859765367764,1.0,0.3738210183575744,2,2,44.30864334106445,10895.66750240326,14000.0,137,0.7679025243242592,0.3978181291315203,1.0,1.0,1.0
2016-04-28,21.47714614868164,0.54069689400712,0.16490344364930898,1.0,0.4154324105545163,2,2,42.95429229736328,10852.713210105896,14000.0,139,0.7668799232901214,0.492254059587364,1.0,1.0,1.0
2016-06-24,21.282068252563477,0.4872465309667655,0.06772096539411909,1.0,0.3474046757758834,2,2,42.56413650512695,11810.149073600769,15000.0,141,0.7959456156098573,0.16761590143804403,0.0,1.0,0.0
2016-06-27,20.97217559814453,0.6535856482775395,0.37015572414098086,1.0,0.5591090068986866,3,3,62.916526794433594,11747.232546806335,15000.0,144,0.7939478639759289,0.21629684538846958,1.0,1.0,0.0
2016-06-28,21.325363159179688,0.46963210610384853,0.03569473837063367,1.0,0.3249863168594436,2,2,42.650726318359375,11704.581820487976,15000.0,146,0.7901078462322223,0.12312674263591654,0.0,1.0,0.0
2016-06-29,21.509920120239258,0.4512966609413298,0.002357565347872358,1.0,0.3016502957435107,2,2,43.019840240478516,11661.561980247498,15000.0,148,0.7875206869600297,0.07332691572948416,0.0,1.0,0.0
2016-09-09,23.626441955566406,0.5757664349808616,0.22866624541974823,1.0,0.4600663717938238,2,2,47.25288391113281,13114.309096336365,16500.0,150,0.7811024644734513,0.15933278317190933,1.0,1.0,0.26692950847507335
2018-02-02,37.55264663696289,0.5828949857770751,0.24162724686740925,1.0,0.4691390728071865,2,2,75.10529327392578,21539.20380306244,25000.0,152,0.7597451796134482,0.3108978321587647,1.0,1.0,0.459150341715997
2018-02-05,36.61442565917969,0.7021481465742797,0.4584511755895994,1.0,0.6209158229127196,3,3,109.84327697753906,21429.3605260849,25000.0,155,0.7585267829591411,0.390467921538801,1.0,1.0,0.0
2018-02-07,37.32803726196289,0.4713727412986342,0.03885952963388036,1.0,0.3272016707437163,2,2,74.65607452392578,21354.704451560974,25000.0,157,0.7560103910095416,0.2573014895642444,0.0,1.0,0.16643208451095437
2018-02-08,36.300899505615234,0.5338196735006651,0.15239940636484553,1.0,0.40667958445539193,2,2,72.60179901123047,21282.102652549744,25000.0,159,0.7546876820964457,0.3534814141519994,0.0,1.0,0.020197550931453367
2018-02-09,36.74491882324219,0.5060724088515313,0.10194983427551135,1.0,0.371364883992858,2,2,73.48983764648438,21208.61281490326,25000.0,161,0.7529664588797679,0.2699199741042694,0.0,1.0,0.009689213464409097
2018-03-22,39.66740417480469,0.6193620360130354,0.30793097456915525,1.0,0.5155516821984087,3,3,119.00221252441406,21589.610602378845,25500.0,164,0.7406379190977928,0.17182504093945147,1.0,1.0,0.0
2018-03-23,38.74883270263672,0.6483354607920492,0.36060992871281666,1.0,0.5524269500989717,3,3,116.24649810791016,21473.364104270935,25500.0,167,0.7372323934595469,0.25801178023202226,1.0,1.0,0.0
2018-04-02,39.1576042175293,0.454534249154538,0.008244089371887243,1.0,0.3057708625603211,2,2,78.3152084350586,21895.048895835876,26000.0,169,0.7409866918380463,0.14479958969273368,0.0,1.0,0.02745474690617522
2018-04-24,38.27898025512695,0.4546054400847037,0.008373527426734008,1.0,0.3058614691987139,2,2,76.5579605102539,21818.490935325623,26000.0,171,0.7388261414188557,0.2366333098949645,0.0,1.0,0.18402683937566677
2018-11-02,49.10218048095703,0.5465241061643868,0.1754983748443397,1.0,0.4228488623910378,2,2,98.20436096191406,25220.28657436371,29500.0,173,0.700897979896491,0.24198802432654098,1.0,1.0,0.4174299765683718
2018-11-05,47.708255767822266,0.5773398795203611,0.23152705367338386,1.0,0.46206893757136874,2,2,95.41651153564453,25124.870062828064,29500.0,175,0.6995730126339779,0.3436170794178537,1.0,1.0,0.4388832634888995
2018-11-12,46.112571716308594,0.576266921893674,0.2295762216248618,1.0,0.4607033551374033,2,2,92.22514343261719,25032.644919395447,29500.0,177,0.7029315626849948,0.39585630971589164,1.0,1.0,0.5415441672331813
2018-11-20,42.03020095825195,0.4697373193246436,0.03588603513571557,1.0,0.32512022459500095,2,2,84.0604019165039,24948.584517478943,29500.0,179,0.7148073232527579,0.5787573400243278,0.0,1.0,0.6650515641116823
2018-12-17,38.933387756347656,0.4548448892467199,0.0088088895394907,1.0,0.30616622267764354,2,2,77.86677551269531,25370.717741966248,30000.0,181,0.7495454124911951,0.3623818741583061,0.0,1.0,0.42164830540302756
2018-12-19,38.20906448364258,0.6163829096615425,0.30251438120280455,1.0,0.5117600668419632,3,3,114.62719345092773,25256.09054851532,30000.0,184,0.7502299331446979,0.3851951659564945,1.0,1.0,0.4050793751193742
2018-12-20,37.244873046875,0.6574729161418819,0.3772234838943306,1.0,0.5640564387260314,3,3,111.734619140625,25144.355929374695,30000.0,187,0.7485162578646818,0.45825071206292145,1.0,1.0,0.3244776166638961
2018-12-21,35.796207427978516,0.6946887198415556,0.44488858153010097,1.0,0.6114220070710707,3,3,107.38862228393555,25036.96730709076,30000.0,190,0.7475068678004888,0.5814700577395606,1.0,1.0,0.35226602048730826
2018-12-24,34.87001419067383,0.7293089952816241,0.50783453687568,1.0,0.655484175812976,3,3,104.61004257202148,24932.357264518738,30000.0,193,0.746856214026005,0.6379845083321976,1.0,1.0,0.27692628771873395
2018-12-26,37.32561492919922,0.46426151306641295,0.025930023757114423,1.0,0.31815101662998013,2,2,74.65122985839844,24857.70603466034,30000.0,195,0.7444794612037874,0.3011972375595809,0.0,1.0,0.25862665750382985
2018-12-27,37.0833740234375,0.46605339680285507,0.029187994187009195,1.0,0.3204315959309065,2,2,74.166748046875,24783.539286613464,30000.0,197,0.7434626741513021,0.30201052897645597,0.0,1.0,0.24931112145930134
2018-12-28,37.10237503051758,0.4580044242808218,0.014553498692403207,1.0,0.31018744908468227,2,2,74.20475006103516,24709.33453655243,30000.0,199,0.7423105267143268,0.27262549260270724,0.0,1.0,0.23611591240070062
2019-01-03,33.76807403564453,0.6781360685034341,0.4147928518244256,1.0,0.590354996277098,3,3,101.3042221069336,25108.030314445496,30500.0,202,0.7492464407727082,0.6067853156918205,1.0,1.0,0.48237523129575455
2019-01-04,35.209598541259766,0.4536761384364807,0.006683888066328509,1.0,0.30467872164643,2,2,70.41919708251953,25037.611117362976,30500.0,204,0.7474988386592551,0.38236897048413443,0.0,1.0,0.4588879738185281
2019-05-13,44.4655647277832,0.47173731492012344,0.03952239076386078,1.0,0.3276656735347026,2,2,88.9311294555664,26948.67998790741,32500.0,206,0.6990392677518533,0.36306734630564236,1.0,1.0,1.0
2019-08-05,46.289981842041016,0.5063878302634428,0.10252332775171416,1.0,0.37176632942619997,2,2,92.57996368408203,28356.100024223328,34000.0,208,0.703329410763935,0.27316085017390807,1.0,1.0,0.6769188053240112
2020-02-24,72.04801177978516,0.4727588080760612,0.041379651047383954,1.0,0.32896575573316883,2,2,144.0960235595703,31212.004000663757,37000.0,210,0.5707130996861685,0.2825644048305047,1.0,1.0,0.6294415925238721
2020-02-25,69.60760498046875,0.5459254584196631,0.17440992439938743,1.0,0.42208694707957123,2,2,139.2152099609375,31072.78879070282,37000.0,212,0.5702371951760673,0.4036251393190979,1.0,1.0,0.4746317932682236
2020-02-27,66.08951568603516,0.6277909870414867,0.32325634007543036,1.0,0.5262794380528013,3,3,198.26854705810547,30874.520243644714,37000.0,215,0.5738722071708589,0.5567898970444847,1.0,1.0,0.33970374716941776
2020-02-28,66.05084991455078,0.4597796752918907,0.017781227803437574,1.0,0.31244685946240636,2,2,132.10169982910156,30742.418543815613,37000.0,217,0.5724467550243378,0.5115649658025434,0.0,1.0,0.3481221349875889
2020-03-09,64.31356811523438,0.507575795026149,0.10468326368390729,1.0,0.37327828457873513,2,2,128.62713623046875,31113.791407585144,37500.0,219,0.5844510136030169,0.5220540416468598,0.0,1.0,0.1485048715565389
2020-03-12,59.978797912597656,0.5961054150698009,0.26564620921781973,1.0,0.48595234645247387,2,2,119.95759582519531,30993.83381175995,37500.0,221,0.5911542645751157,0.7162794000339375,0.0,1.0,0.0574818377168389
2020-03-16,58.524208068847656,0.61217738062202,0.29486796476730903,1.0,0.5064075753371163,3,3,175.57262420654297,30818.261187553406,37500.0,224,0.595309686457431,0.7386839432864807,0.0,1.0,0.023601948941745388
2020-03-17,61.0975227355957,0.5343786444564372,0.1534157171935222,1.0,0.4073910020354656,2,2,122.1950454711914,30696.066142082214,37500.0,226,0.5941235792722841,0.5041011191746794,0.0,1.0,0.0
2020-03-18,59.60186767578125,0.5551375473749297,0.1911591770453267,1.0,0.4338114239317287,2,2,119.2037353515625,30576.862406730652,37500.0,228,0.5952901329585151,0.5622457166841414,0.0,1.0,0.0
2020-03-19,59.14519119262695,0.5497019304247616,0.18127623713593008,1.0,0.4268933659951511,2,2,118.2903823852539,30458.572024345398,37500.0,230,0.5963456399806906,0.5456598755186284,0.0,1.0,0.0
2020-03-20,55.39031219482422,0.6262783256762314,0.3205060466840571,1.0,0.52435423267884,3,3,166.17093658447266,30292.401087760925,37500.0,233,0.5992303303193679,0.7615648858984362,0.0,1.0,0.0
2020-03-23,54.2136116027832,0.6343275767989224,0.33514104872531336,1.0,0.5345987341077194,3,3,162.6408348083496,30129.760252952576,37500.0,236,0.6005886008036315,0.783204475764718,0.0,1.0,0.0
2020-03-24,59.65260314941406,0.4742138612918705,0.04402520234885541,1.0,0.3308176416441988,2,2,119.30520629882812,30010.455046653748,37500.0,238,0.5982212332784014,0.3281040846983714,0.0,1.0,0.0
2020-03-25,59.32398986816406,0.4719513425703621,0.03991153194611286,1.0,0.32793807236227906,2,2,118.64797973632812,29891.80706691742,37500.0,240,0.5975471934751404,0.3223137852973229,0.0,1.0,0.0
2020-04-01,58.21010971069336,0.4769487062588922,0.048997647743440315,1.0,0.33429835342040826,2,2,116.42021942138672,30275.386847496033,38000.0,242,0.6065841327447036,0.32755502799498837,0.0,1.0,0.0
2020-04-03,58.33092498779297,0.4566968484069025,0.01217608801254998,1.0,0.308523261608785,2,2,116.66184997558594,30158.724997520447,38000.0,244,0.6074137258710797,0.2688629838629276,0.0,1.0,0.0
2022-03-14,147.57513427734375,0.49214664961006016,0.07663027201829117,1.0,0.35364119041280384,2,2,295.1502685546875,41363.57472896576,49500.0,246,0.2162584174520713,0.3591778072571549,1.0,1.0,0.04628014519084522
2022-05-11,143.7493133544922,0.4839383074360045,0.0617060135200082,1.0,0.3431942094640058,2,2,287.4986267089844,42076.076102256775,50500.0,248,0.23819118831403294,0.4040687823278563,1.0,1.0,0.2042634114432833
2022-05-12,139.88330078125,0.5087824617502067,0.10687720318219396,1.0,0.3748140422275358,2,2,279.7666015625,41796.309500694275,50500.0,250,0.23971673730495677,0.4822650383839569,1.0,1.0,0.21955579870456532
2022-06-10,134.55523681640625,0.4653695632144891,0.02794466038998012,1.0,0.31956126227298615,2,2,269.1104736328125,42027.19902706146,51000.0,252,0.2951858337568793,0.3208623933180791,1.0,1.0,0.25123658130873205
2022-06-13,129.4038543701172,0.5261389111590273,0.13843438392550422,1.0,0.396904068747853,2,2,258.8077087402344,41768.39131832123,51000.0,254,0.2963135489179835,0.45673162078173213,1.0,1.0,0.1871344911793662
2022-09-29,139.9989776611328,0.46969510360591343,0.03580927928347895,1.0,0.3250664954984353,2,2,279.9979553222656,42988.39336299896,52500.0,256,0.2693278586715146,0.3650320790318433,1.0,1.0,0.261654372951309
2022-09-30,135.79351806640625,0.49911537857839594,0.08930068832435623,1.0,0.36251048182704937,2,2,271.5870361328125,42716.80632686615,52500.0,258,0.27064790670044087,0.4606625139838355,1.0,1.0,0.28421634330550405
2023-10-26,164.95677185058594,0.463230823158304,0.02405604210600724,1.0,0.3168392294742051,2,2,329.9135437011719,48886.89278316498,59000.0,260,0.24529345390897295,0.22108032654332416,1.0,1.0,0.0
