date,price,score,q_score,q_cash,q_exec,buy_lots,buy_shares,cost,cash_after,contribution_cum,shares_after,shortage,value,bb,trend,risk
2016-01-19,0.6666132211685181,0.5963112088997852,0.2660203798177912,1.0,0.48621426587245387,2,2,1.3332264423370361,12435.214889973402,12500.0,131,0.9923237043427585,0.5190310863226668,0.0,1.0,0.4133148391655681
2016-01-20,0.6702719926834106,0.5644181290994897,0.20803296199907223,1.0,0.4456230733993506,2,2,1.3405439853668213,12433.874345988035,12500.0,133,0.9922781070079102,0.4516007340959632,0.0,1.0,0.4546973264343297
2016-01-21,0.6780768632888794,0.5411084793208942,0.165651780583444,1.0,0.41595624640841083,2,2,1.3561537265777588,12432.518192261457,12500.0,135,0.9922197437654439,0.36343173805172146,0.0,1.0,0.4168476965755681
2016-01-22,0.6939315795898438,0.4997024892480925,0.0903681622692591,1.0,0.3632577135884814,2,2,1.3878631591796875,12431.130329102278,12500.0,137,0.9921411085272173,0.23185866255729087,0.0,1.0,0.39348715315742666
2016-01-25,0.6931995153427124,0.4894637448113099,0.07175226329329068,1.0,0.3502265843053035,2,2,1.3863990306854248,12429.743930071592,12500.0,139,0.9920606664869644,0.2152994481955513,0.0,1.0,0.41556147663785326
2016-01-26,0.700029194355011,0.47863883001408947,0.05207060002561719,1.0,0.3364494200179321,2,2,1.400058388710022,12428.343871682882,12500.0,141,0.9919705649080212,0.15263243798807802,0.0,1.0,0.3598611049977263
2016-01-27,0.691736102104187,0.4938765768730012,0.07977559431454757,1.0,0.35584291602018336,2,2,1.383472204208374,12426.960399478674,12500.0,143,0.9918876223536027,0.19081607646778365,0.0,1.0,0.35034858857242024
2016-01-28,0.6841748952865601,0.5084016834415983,0.10618487898472416,1.0,0.37432941528930697,2,2,1.3683497905731201,12425.5920496881,12500.0,145,0.9918106946938712,0.22123030617716213,0.0,1.0,0.33081333431631665
2016-02-02,0.6844186782836914,0.4810400337653829,0.05643642502796889,1.0,0.33950549751957826,2,2,1.3688373565673828,12924.223212331533,13000.0,147,0.9920513048240861,0.19801648355617513,0.0,1.0,0.4274184608385425
2016-02-03,0.6878333687782288,0.4726720637107547,0.04122193401955399,1.0,0.32885535381368786,2,2,1.3756667375564575,12922.847545593977,13000.0,149,0.9919683842452123,0.15800535622536668,0.0,1.0,0.39909372726973946
2016-02-04,0.6880775094032288,0.4776211705444132,0.050220310080751285,1.0,0.3351542170565259,2,2,1.3761550188064575,12921.47139057517,13000.0,151,0.9918833450948052,0.14182447654805364,0.0,1.0,0.34588283515293683
2016-02-05,0.6446609497070312,0.6887816213590781,0.43414840247105096,1.0,0.6039038817297357,3,3,1.9339828491210938,12919.53740772605,13000.0,154,0.9918446460797511,0.4091600741113523,1.0,1.0,0.5078501535390405
2016-02-08,0.6151474118232727,0.732302746203346,0.51327772036972,1.0,0.659294404258804,3,3,1.8454422354698181,12917.69196549058,13000.0,157,0.9917807382226547,0.5670405226614817,1.0,1.0,0.5664234755305084
2016-02-09,0.6217331886291504,0.6971086878123519,0.44928852329518526,1.0,0.6145019663066298,3,3,1.8651995658874512,12915.826765924692,13000.0,160,0.991703551626159,0.4747962289988684,1.0,1.0,0.5808311770320385
2016-02-10,0.6202695369720459,0.5387267036942212,0.16132127944403843,1.0,0.4129248956108269,2,2,1.2405390739440918,12914.586226850748,13000.0,162,0.9916232010155696,0.4433151475427499,0.0,1.0,0.5675085915059535
2016-02-11,0.6170987486839294,0.5206285112800001,0.1284154750545456,1.0,0.38989083253818196,2,2,1.2341974973678589,12913.35202935338,13000.0,164,0.9915938728549731,0.42595558060202177,0.0,1.0,0.6275689871497403
2016-02-12,0.6275870203971863,0.4836497361437984,0.06118133844326982,1.0,0.3428269369102889,2,2,1.2551740407943726,12912.096855312586,13000.0,166,0.9915465368266049,0.3171549461225632,0.0,1.0,0.621978914442052
2017-08-11,3.8495266437530518,0.5244708647559015,0.1354015722834573,1.0,0.39478110059842014,2,2,7.6990532875061035,21904.39780202508,22000.0,168,0.969467839769079,0.24330605953349674,1.0,1.0,1.0
2017-11-29,4.855831623077393,0.5389754134348688,0.16177347897248864,1.0,0.4132414352807421,2,2,9.711663246154785,23394.686138778925,23500.0,170,0.9631401726548368,0.29107529430193135,1.0,1.0,1.0
2017-12-04,4.614547252655029,0.5934247857960957,0.26077233781108305,1.0,0.48254063646775813,2,2,9.229094505310059,23885.457044273615,24000.0,172,0.9641150545574892,0.44567004771707025,1.0,1.0,1.0
2018-03-27,5.578697681427002,0.5610021295817875,0.20182205378506818,1.0,0.4412754376495478,2,2,11.157395362854004,25374.29964891076,25500.0,174,0.9597307665066865,0.3278397019130582,1.0,1.0,0.9482376718256156
2018-03-28,5.475544452667236,0.5726534037003177,0.22300618854603213,1.0,0.45610433198222256,2,2,10.951088905334473,25363.348560005426,25500.0,176,0.9595839426319062,0.3777605917969181,1.0,1.0,0.9770859167488539
2018-04-06,5.299909591674805,0.4523791018521176,0.004325639731122897,1.0,0.30302794781178605,2,2,10.59981918334961,25852.748740822077,26000.0,178,0.9611790491407494,0.3792591000437283,0.0,1.0,0.8338712518122477
2018-06-25,5.918780326843262,0.5519715300559156,0.1854027819198465,1.0,0.4297819473438926,2,2,11.837560653686523,26840.91118016839,27000.0,180,0.9581943587903262,0.33315286994086096,1.0,1.0,1.0
2018-10-10,6.084728240966797,0.5947682062101207,0.26321492038203764,1.0,0.48425044426742636,2,2,12.169456481933594,28828.741723686457,29000.0,182,0.9584502552853177,0.4551731910293128,1.0,1.0,1.0
2018-10-11,5.8232011795043945,0.6440587399266817,0.3528340725939667,1.0,0.5469838508157767,3,3,17.469603538513184,28811.272120147943,29000.0,185,0.9585091439449106,0.5959443987027517,1.0,1.0,1.0
2018-10-15,5.829392433166504,0.46440083640235813,0.026183338913378398,1.0,0.31832833723936493,2,2,11.658784866333008,28799.61333528161,29000.0,187,0.9585780217026737,0.5111386537326351,0.0,1.0,1.0
2018-10-19,5.675596714019775,0.4595946054446212,0.017444737172038555,1.0,0.312211316020427,2,2,11.35119342803955,28788.26214185357,29000.0,189,0.9593662988892258,0.49661828809540637,0.0,1.0,1.0
2018-10-23,5.474746227264404,0.4839162106791966,0.06166583759853925,1.0,0.3431660863189775,2,2,10.949492454528809,28777.312649399042,29000.0,191,0.9597678332358397,0.5657070544190077,0.0,1.0,1.0
2018-10-24,4.938564777374268,0.6088528283843624,0.2888233243352043,1.0,0.5021763270346431,3,3,14.815694332122803,28762.49695506692,29000.0,194,0.9601165240769076,0.9223201284498425,0.0,1.0,1.0
2018-10-25,5.147339820861816,0.5269460501624537,0.13990190938627936,1.0,0.3979313365703956,2,2,10.294679641723633,28752.202275425196,29000.0,196,0.9600687477130352,0.6883485384654042,0.0,1.0,1.0
2018-10-26,4.910826206207275,0.5716530488862583,0.22118736161137875,1.0,0.4548311531279652,2,2,9.82165241241455,28742.38062301278,29000.0,198,0.960338276087953,0.8158132921584997,0.0,1.0,1.0
2018-10-29,4.597042560577393,0.636266071983526,0.33866558542459274,1.0,0.5370659097972149,3,3,13.791127681732178,28728.58949533105,29000.0,201,0.9607602056672172,1.0,0.0,1.0,1.0
2018-10-30,5.0274739265441895,0.4869101881337992,0.067109432970544,1.0,0.34697660307938083,2,2,10.054947853088379,28718.53454747796,29000.0,203,0.9606407815693284,0.5733883273843838,0.0,1.0,1.0
2018-11-12,4.694125652313232,0.5037265754382134,0.09768468261493346,1.0,0.36837927783045343,2,2,9.388251304626465,29209.146296173334,29500.0,205,0.9631345386029281,0.6189413912205386,0.0,1.0,1.0
2018-11-16,4.072253704071045,0.7875020072116043,0.6136400131120079,1.0,0.7295480091784056,3,3,12.216761112213135,29196.92953506112,29500.0,208,0.9642914491760125,1.0,1.0,1.0,1.0
2018-11-19,3.5836219787597656,0.7876845611916428,0.6139719294393504,1.0,0.7297803506075453,3,3,10.750865936279297,29186.17866912484,29500.0,211,0.9648130319761223,1.0,1.0,1.0,1.0
